cell_id,shop_density_km2,brand_ratio
r0199_c0656,0.0,0.0
r0199_c0657,0.0,0.0
r0199_c0659,0.0,0.0
r0199_c0660,0.0,0.0
r0199_c0661,0.0,0.0
r0199_c0662,44.44,1.0
r0199_c0663,0.0,0.0
r0199_c0664,0.0,0.0
r0199_c0665,0.0,0.0
r0199_c0666,0.0,0.0
r0199_c0667,0.0,0.0
r0199_c0668,0.0,0.0
r0199_c0669,0.0,0.0
r0199_c0670,0.0,0.0
r0199_c0671,0.0,0.0
r0199_c0672,0.0,0.0
r0199_c0676,0.0,0.0
r0199_c0677,0.0,0.0
r0199_c0678,0.0,0.0
r0199_c0679,0.0,0.0
r0199_c0680,0.0,0.0
r0199_c0681,133.33,0.0
r0199_c0682,0.0,0.0
r0199_c0685,0.0,0.0
r0199_c0686,0.0,0.0
r0199_c0687,0.0,0.0
r0199_c0688,0.0,0.0
r0199_c0689,0.0,0.0
r0199_c0690,0.0,0.0
r0199_c0691,0.0,0.0
r0199_c0692,0.0,0.0
r0199_c0696,0.0,0.0
r0199_c0697,0.0,0.0
r0199_c0698,0.0,0.0
r0199_c0699,0.0,0.0
r0199_c0700,0.0,0.0
r0199_c0705,0.0,0.0
r0199_c0706,0.0,0.0
r0199_c0707,0.0,0.0
r0199_c0708,0.0,0.0
r0199_c0709,0.0,0.0
r0199_c0711,0.0,0.0
r0199_c0720,0.0,0.0
r0199_c0721,0.0,0.0
r0199_c0724,0.0,0.0
r0199_c0725,0.0,0.0
r0199_c0726,0.0,0.0
r0199_c0727,0.0,0.0
r0199_c0729,44.44,1.0
r0199_c0731,0.0,0.0
r0199_c0732,0.0,0.0
r0199_c0733,0.0,0.0
r0199_c0734,0.0,0.0
r0199_c0735,0.0,0.0
r0199_c0736,0.0,0.0
r0199_c0737,0.0,0.0
r0199_c0738,0.0,0.0
r0199_c0739,44.44,0.0
r0199_c0745,0.0,0.0
r0199_c0746,0.0,0.0
r0199_c0747,0.0,0.0
r0199_c0781,0.0,0.0
r0199_c0787,0.0,0.0
r0199_c0789,0.0,0.0
r0199_c0791,0.0,0.0
r0199_c0792,0.0,0.0
r0199_c0797,0.0,0.0
r0199_c0798,0.0,0.0
r0199_c0799,0.0,0.0
r0199_c0800,0.0,0.0
r0199_c0801,0.0,0.0
r0199_c0802,0.0,0.0
r0199_c0878,0.0,0.0
r0199_c0879,0.0,0.0
r0200_c0339,0.0,0.0
r0200_c0366,0.0,0.0
r0200_c0448,0.0,0.0
r0200_c0449,0.0,0.0
r0200_c0450,0.0,0.0
r0200_c0451,0.0,0.0
r0200_c0452,0.0,0.0
r0200_c0453,0.0,0.0
r0200_c0458,0.0,0.0
r0200_c0493,0.0,0.0
r0200_c0494,0.0,0.0
r0200_c0495,0.0,0.0
r0200_c0496,0.0,0.0
r0200_c0497,0.0,0.0
r0200_c0506,0.0,0.0
r0200_c0507,0.0,0.0
r0200_c0508,0.0,0.0
r0200_c0509,0.0,0.0
r0200_c0510,0.0,0.0
r0200_c0511,0.0,0.0
r0200_c0512,0.0,0.0
r0200_c0513,0.0,0.0
r0200_c0514,0.0,0.0
r0200_c0515,0.0,0.0
r0200_c0516,0.0,0.0
r0200_c0517,0.0,0.0
r0200_c0518,0.0,0.0
r0200_c0519,0.0,0.0
r0200_c0520,0.0,0.0
r0200_c0595,0.0,0.0
r0200_c0651,0.0,0.0
r0200_c0652,0.0,0.0
r0200_c0656,0.0,0.0
r0200_c0657,0.0,0.0
r0200_c0658,0.0,0.0
r0200_c0659,0.0,0.0
r0200_c0660,0.0,0.0
r0200_c0662,0.0,0.0
r0200_c0663,0.0,0.0
r0200_c0664,0.0,0.0
r0200_c0665,0.0,0.0
r0200_c0666,0.0,0.0
r0200_c0667,0.0,0.0
r0200_c0668,0.0,0.0
r0200_c0669,0.0,0.0
r0200_c0670,0.0,0.0
r0200_c0675,0.0,0.0
r0200_c0678,0.0,0.0
r0200_c0680,0.0,0.0
r0200_c0681,0.0,0.0
r0200_c0682,0.0,0.0
r0200_c0684,0.0,0.0
r0200_c0687,0.0,0.0
r0200_c0688,0.0,0.0
r0200_c0689,0.0,0.0
r0200_c0692,0.0,0.0
r0200_c0697,0.0,0.0
r0200_c0700,0.0,0.0
r0200_c0723,0.0,0.0
r0200_c0724,0.0,0.0
r0200_c0725,0.0,0.0
r0200_c0726,0.0,0.0
r0200_c0727,0.0,0.0
r0200_c0728,0.0,0.0
r0200_c0729,0.0,0.0
r0200_c0730,0.0,0.0
r0200_c0731,0.0,0.0
r0200_c0732,0.0,0.0
r0200_c0733,0.0,0.0
r0200_c0734,0.0,0.0
r0200_c0735,0.0,0.0
r0200_c0736,0.0,0.0
r0200_c0737,0.0,0.0
r0200_c0738,0.0,0.0
r0200_c0744,0.0,0.0
r0200_c0747,0.0,0.0
r0200_c0760,0.0,0.0
r0200_c0802,0.0,0.0
r0200_c0803,0.0,0.0
r0200_c0878,0.0,0.0
r0201_c0281,0.0,0.0
r0201_c0283,0.0,0.0
r0201_c0415,0.0,0.0
r0201_c0416,0.0,0.0
r0201_c0448,0.0,0.0
r0201_c0449,0.0,0.0
r0201_c0450,0.0,0.0
r0201_c0451,0.0,0.0
r0201_c0452,0.0,0.0
r0201_c0453,0.0,0.0
r0201_c0454,0.0,0.0
r0201_c0458,0.0,0.0
r0201_c0459,0.0,0.0
r0201_c0493,0.0,0.0
r0201_c0494,0.0,0.0
r0201_c0495,0.0,0.0
r0201_c0496,0.0,0.0
r0201_c0505,0.0,0.0
r0201_c0506,0.0,0.0
r0201_c0507,0.0,0.0
r0201_c0508,0.0,0.0
r0201_c0509,0.0,0.0
r0201_c0510,0.0,0.0
r0201_c0511,0.0,0.0
r0201_c0512,0.0,0.0
r0201_c0513,0.0,0.0
r0201_c0514,0.0,0.0
r0201_c0515,0.0,0.0
r0201_c0516,0.0,0.0
r0201_c0517,0.0,0.0
r0201_c0518,0.0,0.0
r0201_c0519,0.0,0.0
r0201_c0592,0.0,0.0
r0201_c0594,0.0,0.0
r0201_c0595,0.0,0.0
r0201_c0596,0.0,0.0
r0201_c0597,0.0,0.0
r0201_c0651,0.0,0.0
r0201_c0652,0.0,0.0
r0201_c0653,0.0,0.0
r0201_c0655,0.0,0.0
r0201_c0656,0.0,0.0
r0201_c0657,0.0,0.0
r0201_c0658,0.0,0.0
r0201_c0659,0.0,0.0
r0201_c0660,0.0,0.0
r0201_c0661,0.0,0.0
r0201_c0662,0.0,0.0
r0201_c0663,0.0,0.0
r0201_c0664,0.0,0.0
r0201_c0665,0.0,0.0
r0201_c0666,0.0,0.0
r0201_c0667,0.0,0.0
r0201_c0668,0.0,0.0
r0201_c0669,0.0,0.0
r0201_c0671,0.0,0.0
r0201_c0674,0.0,0.0
r0201_c0675,0.0,0.0
r0201_c0682,0.0,0.0
r0201_c0687,0.0,0.0
r0201_c0723,0.0,0.0
r0201_c0724,0.0,0.0
r0201_c0729,0.0,0.0
r0201_c0730,0.0,0.0
r0201_c0731,0.0,0.0
r0201_c0732,0.0,0.0
r0201_c0733,0.0,0.0
r0201_c0734,0.0,0.0
r0201_c0735,0.0,0.0
r0201_c0737,0.0,0.0
r0201_c0738,0.0,0.0
r0201_c0740,0.0,0.0
r0201_c0741,44.44,0.0
r0201_c0747,0.0,0.0
r0201_c0761,0.0,0.0
r0201_c0828,0.0,0.0
r0201_c0878,0.0,0.0
r0202_c0280,0.0,0.0
r0202_c0281,0.0,0.0
r0202_c0282,0.0,0.0
r0202_c0416,0.0,0.0
r0202_c0417,0.0,0.0
r0202_c0449,0.0,0.0
r0202_c0450,0.0,0.0
r0202_c0451,0.0,0.0
r0202_c0452,0.0,0.0
r0202_c0453,0.0,0.0
r0202_c0455,0.0,0.0
r0202_c0456,0.0,0.0
r0202_c0457,0.0,0.0
r0202_c0458,0.0,0.0
r0202_c0459,0.0,0.0
r0202_c0460,44.44,1.0
r0202_c0461,0.0,0.0
r0202_c0489,0.0,0.0
r0202_c0494,0.0,0.0
r0202_c0495,133.33,0.6667
r0202_c0496,44.44,1.0
r0202_c0508,0.0,0.0
r0202_c0509,0.0,0.0
r0202_c0510,0.0,0.0
r0202_c0511,0.0,0.0
r0202_c0513,0.0,0.0
r0202_c0514,0.0,0.0
r0202_c0515,0.0,0.0
r0202_c0517,0.0,0.0
r0202_c0518,0.0,0.0
r0202_c0595,0.0,0.0
r0202_c0596,0.0,0.0
r0202_c0597,0.0,0.0
r0202_c0600,0.0,0.0
r0202_c0651,0.0,0.0
r0202_c0652,0.0,0.0
r0202_c0654,0.0,0.0
r0202_c0655,0.0,0.0
r0202_c0656,0.0,0.0
r0202_c0657,0.0,0.0
r0202_c0658,0.0,0.0
r0202_c0659,0.0,0.0
r0202_c0660,0.0,0.0
r0202_c0661,0.0,0.0
r0202_c0662,0.0,0.0
r0202_c0663,0.0,0.0
r0202_c0664,0.0,0.0
r0202_c0665,0.0,0.0
r0202_c0669,0.0,0.0
r0202_c0670,0.0,0.0
r0202_c0671,0.0,0.0
r0202_c0672,0.0,0.0
r0202_c0673,0.0,0.0
r0202_c0683,0.0,0.0
r0202_c0726,0.0,0.0
r0202_c0727,0.0,0.0
r0202_c0730,0.0,0.0
r0202_c0731,0.0,0.0
r0202_c0732,0.0,0.0
r0202_c0733,0.0,0.0
r0202_c0734,0.0,0.0
r0202_c0735,0.0,0.0
r0202_c0738,0.0,0.0
r0202_c0739,0.0,0.0
r0202_c0742,0.0,0.0
r0202_c0743,0.0,0.0
r0202_c0807,0.0,0.0
r0202_c0808,0.0,0.0
r0203_c0280,0.0,0.0
r0203_c0281,0.0,0.0
r0203_c0282,0.0,0.0
r0203_c0416,0.0,0.0
r0203_c0417,0.0,0.0
r0203_c0449,0.0,0.0
r0203_c0450,0.0,0.0
r0203_c0451,0.0,0.0
r0203_c0452,133.33,0.0
r0203_c0453,0.0,0.0
r0203_c0454,0.0,0.0
r0203_c0455,44.44,0.0
r0203_c0456,0.0,0.0
r0203_c0457,0.0,0.0
r0203_c0458,0.0,0.0
r0203_c0459,0.0,0.0
r0203_c0460,0.0,0.0
r0203_c0461,0.0,0.0
r0203_c0462,0.0,0.0
r0203_c0463,0.0,0.0
r0203_c0493,0.0,0.0
r0203_c0494,0.0,0.0
r0203_c0495,0.0,0.0
r0203_c0496,0.0,0.0
r0203_c0498,0.0,0.0
r0203_c0499,0.0,0.0
r0203_c0505,0.0,0.0
r0203_c0509,0.0,0.0
r0203_c0510,0.0,0.0
r0203_c0511,0.0,0.0
r0203_c0515,0.0,0.0
r0203_c0516,0.0,0.0
r0203_c0599,0.0,0.0
r0203_c0650,0.0,0.0
r0203_c0651,0.0,0.0
r0203_c0652,0.0,0.0
r0203_c0653,0.0,0.0
r0203_c0654,0.0,0.0
r0203_c0655,0.0,0.0
r0203_c0656,0.0,0.0
r0203_c0657,44.44,1.0
r0203_c0658,0.0,0.0
r0203_c0659,0.0,0.0
r0203_c0660,0.0,0.0
r0203_c0661,0.0,0.0
r0203_c0662,0.0,0.0
r0203_c0663,0.0,0.0
r0203_c0666,0.0,0.0
r0203_c0667,0.0,0.0
r0203_c0668,0.0,0.0
r0203_c0669,0.0,0.0
r0203_c0670,0.0,0.0
r0203_c0671,0.0,0.0
r0203_c0672,0.0,0.0
r0203_c0683,0.0,0.0
r0203_c0684,0.0,0.0
r0203_c0728,0.0,0.0
r0203_c0729,0.0,0.0
r0203_c0730,0.0,0.0
r0203_c0731,0.0,0.0
r0203_c0732,0.0,0.0
r0203_c0733,0.0,0.0
r0203_c0734,0.0,0.0
r0203_c0735,0.0,0.0
r0203_c0736,0.0,0.0
r0203_c0738,0.0,0.0
r0203_c0740,0.0,0.0
r0203_c0741,0.0,0.0
r0203_c0742,0.0,0.0
r0203_c0743,0.0,0.0
r0203_c0744,0.0,0.0
r0203_c0780,0.0,0.0
r0203_c0805,0.0,0.0
r0203_c0808,0.0,0.0
r0203_c0815,0.0,0.0
r0203_c0819,0.0,0.0
r0203_c0820,0.0,0.0
r0203_c0824,0.0,0.0
r0203_c0825,0.0,0.0
r0203_c0828,0.0,0.0
r0203_c0847,0.0,0.0
r0203_c0900,0.0,0.0
r0204_c0282,0.0,0.0
r0204_c0340,0.0,0.0
r0204_c0416,0.0,0.0
r0204_c0417,0.0,0.0
r0204_c0418,0.0,0.0
r0204_c0420,0.0,0.0
r0204_c0450,0.0,0.0
r0204_c0451,0.0,0.0
r0204_c0452,0.0,0.0
r0204_c0453,0.0,0.0
r0204_c0454,0.0,0.0
r0204_c0455,0.0,0.0
r0204_c0456,0.0,0.0
r0204_c0457,0.0,0.0
r0204_c0461,0.0,0.0
r0204_c0462,0.0,0.0
r0204_c0463,0.0,0.0
r0204_c0464,0.0,0.0
r0204_c0492,0.0,0.0
r0204_c0493,0.0,0.0
r0204_c0495,0.0,0.0
r0204_c0496,0.0,0.0
r0204_c0498,0.0,0.0
r0204_c0499,0.0,0.0
r0204_c0500,0.0,0.0
r0204_c0509,0.0,0.0
r0204_c0510,0.0,0.0
r0204_c0511,0.0,0.0
r0204_c0602,0.0,0.0
r0204_c0610,0.0,0.0
r0204_c0650,0.0,0.0
r0204_c0651,0.0,0.0
r0204_c0652,0.0,0.0
r0204_c0654,0.0,0.0
r0204_c0655,0.0,0.0
r0204_c0656,44.44,0.0
r0204_c0657,0.0,0.0
r0204_c0658,44.44,1.0
r0204_c0659,0.0,0.0
r0204_c0660,0.0,0.0
r0204_c0661,0.0,0.0
r0204_c0662,0.0,0.0
r0204_c0663,0.0,0.0
r0204_c0664,0.0,0.0
r0204_c0665,0.0,0.0
r0204_c0666,0.0,0.0
r0204_c0667,0.0,0.0
r0204_c0668,0.0,0.0
r0204_c0669,0.0,0.0
r0204_c0670,0.0,0.0
r0204_c0671,0.0,0.0
r0204_c0672,0.0,0.0
r0204_c0684,0.0,0.0
r0204_c0688,0.0,0.0
r0204_c0692,0.0,0.0
r0204_c0709,0.0,0.0
r0204_c0728,0.0,0.0
r0204_c0729,0.0,0.0
r0204_c0730,0.0,0.0
r0204_c0731,0.0,0.0
r0204_c0732,0.0,0.0
r0204_c0733,0.0,0.0
r0204_c0734,222.22,0.0
r0204_c0735,0.0,0.0
r0204_c0742,0.0,0.0
r0204_c0743,0.0,0.0
r0204_c0799,0.0,0.0
r0204_c0800,0.0,0.0
r0204_c0807,0.0,0.0
r0204_c0808,0.0,0.0
r0204_c0809,0.0,0.0
r0204_c0812,0.0,0.0
r0204_c0820,0.0,0.0
r0204_c0823,0.0,0.0
r0204_c0824,0.0,0.0
r0204_c0825,0.0,0.0
r0204_c0826,0.0,0.0
r0204_c0828,0.0,0.0
r0204_c0845,0.0,0.0
r0204_c0846,0.0,0.0
r0204_c0847,44.44,0.0
r0204_c0850,0.0,0.0
r0204_c0900,0.0,0.0
r0204_c0922,0.0,0.0
r0205_c0340,0.0,0.0
r0205_c0341,0.0,0.0
r0205_c0417,0.0,0.0
r0205_c0418,0.0,0.0
r0205_c0450,0.0,0.0
r0205_c0451,0.0,0.0
r0205_c0455,0.0,0.0
r0205_c0456,0.0,0.0
r0205_c0457,0.0,0.0
r0205_c0458,0.0,0.0
r0205_c0461,0.0,0.0
r0205_c0462,0.0,0.0
r0205_c0463,0.0,0.0
r0205_c0464,0.0,0.0
r0205_c0466,0.0,0.0
r0205_c0470,0.0,0.0
r0205_c0471,44.44,1.0
r0205_c0472,133.33,1.0
r0205_c0473,133.33,0.6667
r0205_c0490,0.0,0.0
r0205_c0492,0.0,0.0
r0205_c0493,0.0,0.0
r0205_c0495,0.0,0.0
r0205_c0496,0.0,0.0
r0205_c0497,0.0,0.0
r0205_c0498,0.0,0.0
r0205_c0499,0.0,0.0
r0205_c0500,0.0,0.0
r0205_c0501,0.0,0.0
r0205_c0502,44.44,0.0
r0205_c0511,0.0,0.0
r0205_c0615,0.0,0.0
r0205_c0619,0.0,0.0
r0205_c0621,0.0,0.0
r0205_c0622,0.0,0.0
r0205_c0623,0.0,0.0
r0205_c0648,0.0,0.0
r0205_c0649,0.0,0.0
r0205_c0650,44.44,0.0
r0205_c0651,0.0,0.0
r0205_c0652,0.0,0.0
r0205_c0654,0.0,0.0
r0205_c0655,0.0,0.0
r0205_c0656,0.0,0.0
r0205_c0657,0.0,0.0
r0205_c0658,0.0,0.0
r0205_c0659,0.0,0.0
r0205_c0660,0.0,0.0
r0205_c0661,0.0,0.0
r0205_c0662,0.0,0.0
r0205_c0663,0.0,0.0
r0205_c0664,0.0,0.0
r0205_c0665,0.0,0.0
r0205_c0666,0.0,0.0
r0205_c0667,0.0,0.0
r0205_c0668,0.0,0.0
r0205_c0669,0.0,0.0
r0205_c0671,0.0,0.0
r0205_c0672,0.0,0.0
r0205_c0673,0.0,0.0
r0205_c0674,0.0,0.0
r0205_c0684,0.0,0.0
r0205_c0692,0.0,0.0
r0205_c0696,0.0,0.0
r0205_c0727,0.0,0.0
r0205_c0728,0.0,0.0
r0205_c0729,44.44,0.0
r0205_c0730,0.0,0.0
r0205_c0731,0.0,0.0
r0205_c0732,266.67,0.1667
r0205_c0733,222.22,0.2
r0205_c0734,88.89,0.0
r0205_c0735,0.0,0.0
r0205_c0736,0.0,0.0
r0205_c0737,0.0,0.0
r0205_c0738,0.0,0.0
r0205_c0739,0.0,0.0
r0205_c0740,0.0,0.0
r0205_c0741,0.0,0.0
r0205_c0742,0.0,0.0
r0205_c0743,0.0,0.0
r0205_c0801,0.0,0.0
r0205_c0807,0.0,0.0
r0205_c0808,0.0,0.0
r0205_c0809,0.0,0.0
r0205_c0810,0.0,0.0
r0205_c0812,0.0,0.0
r0205_c0818,0.0,0.0
r0205_c0825,0.0,0.0
r0205_c0826,0.0,0.0
r0205_c0827,0.0,0.0
r0205_c0829,0.0,0.0
r0205_c0845,0.0,0.0
r0205_c0846,0.0,0.0
r0205_c0847,0.0,0.0
r0205_c0848,0.0,0.0
r0205_c0849,0.0,0.0
r0205_c0850,0.0,0.0
r0205_c0900,0.0,0.0
r0205_c0922,0.0,0.0
r0206_c0338,0.0,0.0
r0206_c0341,0.0,0.0
r0206_c0416,0.0,0.0
r0206_c0417,0.0,0.0
r0206_c0450,0.0,0.0
r0206_c0451,0.0,0.0
r0206_c0462,0.0,0.0
r0206_c0463,0.0,0.0
r0206_c0464,0.0,0.0
r0206_c0466,0.0,0.0
r0206_c0470,44.44,0.0
r0206_c0471,0.0,0.0
r0206_c0472,44.44,0.0
r0206_c0473,88.89,0.5
r0206_c0474,44.44,1.0
r0206_c0475,44.44,0.0
r0206_c0489,0.0,0.0
r0206_c0490,0.0,0.0
r0206_c0491,0.0,0.0
r0206_c0492,0.0,0.0
r0206_c0493,0.0,0.0
r0206_c0494,0.0,0.0
r0206_c0495,0.0,0.0
r0206_c0496,0.0,0.0
r0206_c0497,0.0,0.0
r0206_c0498,0.0,0.0
r0206_c0499,0.0,0.0
r0206_c0500,0.0,0.0
r0206_c0501,0.0,0.0
r0206_c0502,0.0,0.0
r0206_c0602,0.0,0.0
r0206_c0603,0.0,0.0
r0206_c0606,0.0,0.0
r0206_c0608,0.0,0.0
r0206_c0609,0.0,0.0
r0206_c0610,0.0,0.0
r0206_c0615,0.0,0.0
r0206_c0616,0.0,0.0
r0206_c0617,0.0,0.0
r0206_c0618,0.0,0.0
r0206_c0620,0.0,0.0
r0206_c0621,0.0,0.0
r0206_c0622,0.0,0.0
r0206_c0624,0.0,0.0
r0206_c0649,0.0,0.0
r0206_c0650,0.0,0.0
r0206_c0651,0.0,0.0
r0206_c0652,0.0,0.0
r0206_c0653,0.0,0.0
r0206_c0654,0.0,0.0
r0206_c0655,0.0,0.0
r0206_c0656,44.44,0.0
r0206_c0657,0.0,0.0
r0206_c0658,0.0,0.0
r0206_c0659,0.0,0.0
r0206_c0660,0.0,0.0
r0206_c0661,0.0,0.0
r0206_c0662,0.0,0.0
r0206_c0663,0.0,0.0
r0206_c0674,0.0,0.0
r0206_c0692,0.0,0.0
r0206_c0693,0.0,0.0
r0206_c0694,0.0,0.0
r0206_c0695,0.0,0.0
r0206_c0696,0.0,0.0
r0206_c0728,44.44,0.0
r0206_c0729,0.0,0.0
r0206_c0730,0.0,0.0
r0206_c0731,0.0,0.0
r0206_c0732,0.0,0.0
r0206_c0733,177.78,0.0
r0206_c0734,88.89,0.0
r0206_c0735,0.0,0.0
r0206_c0736,0.0,0.0
r0206_c0737,0.0,0.0
r0206_c0738,0.0,0.0
r0206_c0739,0.0,0.0
r0206_c0740,0.0,0.0
r0206_c0741,0.0,0.0
r0206_c0742,0.0,0.0
r0206_c0743,0.0,0.0
r0206_c0745,0.0,0.0
r0206_c0746,0.0,0.0
r0206_c0747,0.0,0.0
r0206_c0748,0.0,0.0
r0206_c0749,0.0,0.0
r0206_c0750,0.0,0.0
r0206_c0752,0.0,0.0
r0206_c0754,0.0,0.0
r0206_c0755,0.0,0.0
r0206_c0756,0.0,0.0
r0206_c0810,0.0,0.0
r0206_c0813,0.0,0.0
r0206_c0814,0.0,0.0
r0206_c0825,0.0,0.0
r0206_c0826,0.0,0.0
r0206_c0827,0.0,0.0
r0206_c0828,0.0,0.0
r0206_c0829,0.0,0.0
r0206_c0844,0.0,0.0
r0206_c0845,0.0,0.0
r0206_c0846,0.0,0.0
r0206_c0847,0.0,0.0
r0206_c0848,0.0,0.0
r0206_c0849,0.0,0.0
r0206_c0850,0.0,0.0
r0206_c0851,0.0,0.0
r0206_c0865,0.0,0.0
r0206_c0866,0.0,0.0
r0206_c0922,0.0,0.0
r0207_c0284,0.0,0.0
r0207_c0338,0.0,0.0
r0207_c0341,0.0,0.0
r0207_c0354,0.0,0.0
r0207_c0355,0.0,0.0
r0207_c0370,0.0,0.0
r0207_c0415,0.0,0.0
r0207_c0417,0.0,0.0
r0207_c0450,0.0,0.0
r0207_c0451,0.0,0.0
r0207_c0452,0.0,0.0
r0207_c0453,0.0,0.0
r0207_c0463,0.0,0.0
r0207_c0464,0.0,0.0
r0207_c0471,0.0,0.0
r0207_c0472,44.44,0.0
r0207_c0489,0.0,0.0
r0207_c0490,0.0,0.0
r0207_c0491,0.0,0.0
r0207_c0492,0.0,0.0
r0207_c0493,0.0,0.0
r0207_c0495,0.0,0.0
r0207_c0496,0.0,0.0
r0207_c0497,0.0,0.0
r0207_c0498,0.0,0.0
r0207_c0499,44.44,0.0
r0207_c0500,0.0,0.0
r0207_c0501,0.0,0.0
r0207_c0521,0.0,0.0
r0207_c0602,0.0,0.0
r0207_c0603,0.0,0.0
r0207_c0604,0.0,0.0
r0207_c0605,0.0,0.0
r0207_c0606,0.0,0.0
r0207_c0607,0.0,0.0
r0207_c0610,0.0,0.0
r0207_c0614,0.0,0.0
r0207_c0615,0.0,0.0
r0207_c0616,44.44,0.0
r0207_c0617,0.0,0.0
r0207_c0618,0.0,0.0
r0207_c0619,0.0,0.0
r0207_c0620,0.0,0.0
r0207_c0621,0.0,0.0
r0207_c0625,0.0,0.0
r0207_c0649,0.0,0.0
r0207_c0650,0.0,0.0
r0207_c0651,0.0,0.0
r0207_c0652,0.0,0.0
r0207_c0653,0.0,0.0
r0207_c0654,0.0,0.0
r0207_c0655,0.0,0.0
r0207_c0656,0.0,0.0
r0207_c0657,44.44,0.0
r0207_c0658,0.0,0.0
r0207_c0659,0.0,0.0
r0207_c0660,0.0,0.0
r0207_c0661,0.0,0.0
r0207_c0674,0.0,0.0
r0207_c0675,0.0,0.0
r0207_c0692,0.0,0.0
r0207_c0693,0.0,0.0
r0207_c0694,0.0,0.0
r0207_c0695,0.0,0.0
r0207_c0696,0.0,0.0
r0207_c0730,0.0,0.0
r0207_c0731,88.89,0.5
r0207_c0732,0.0,0.0
r0207_c0733,0.0,0.0
r0207_c0734,0.0,0.0
r0207_c0735,0.0,0.0
r0207_c0736,0.0,0.0
r0207_c0737,0.0,0.0
r0207_c0738,0.0,0.0
r0207_c0739,0.0,0.0
r0207_c0740,0.0,0.0
r0207_c0741,0.0,0.0
r0207_c0742,0.0,0.0
r0207_c0743,0.0,0.0
r0207_c0745,0.0,0.0
r0207_c0746,0.0,0.0
r0207_c0747,0.0,0.0
r0207_c0748,0.0,0.0
r0207_c0749,0.0,0.0
r0207_c0750,0.0,0.0
r0207_c0751,0.0,0.0
r0207_c0752,0.0,0.0
r0207_c0753,0.0,0.0
r0207_c0754,0.0,0.0
r0207_c0755,0.0,0.0
r0207_c0756,0.0,0.0
r0207_c0803,0.0,0.0
r0207_c0813,0.0,0.0
r0207_c0814,0.0,0.0
r0207_c0817,0.0,0.0
r0207_c0843,0.0,0.0
r0207_c0845,0.0,0.0
r0207_c0846,44.44,0.0
r0207_c0847,0.0,0.0
r0207_c0848,0.0,0.0
r0207_c0849,0.0,0.0
r0207_c0865,0.0,0.0
r0207_c0866,0.0,0.0
r0207_c0918,0.0,0.0
r0207_c0919,0.0,0.0
r0207_c0921,0.0,0.0
r0207_c0922,0.0,0.0
r0208_c0338,0.0,0.0
r0208_c0340,0.0,0.0
r0208_c0341,0.0,0.0
r0208_c0342,0.0,0.0
r0208_c0343,0.0,0.0
r0208_c0344,0.0,0.0
r0208_c0370,0.0,0.0
r0208_c0394,0.0,0.0
r0208_c0395,0.0,0.0
r0208_c0414,0.0,0.0
r0208_c0415,0.0,0.0
r0208_c0451,0.0,0.0
r0208_c0452,0.0,0.0
r0208_c0453,0.0,0.0
r0208_c0454,0.0,0.0
r0208_c0463,0.0,0.0
r0208_c0464,0.0,0.0
r0208_c0465,0.0,0.0
r0208_c0488,0.0,0.0
r0208_c0489,0.0,0.0
r0208_c0490,0.0,0.0
r0208_c0491,0.0,0.0
r0208_c0492,0.0,0.0
r0208_c0493,0.0,0.0
r0208_c0495,0.0,0.0
r0208_c0496,0.0,0.0
r0208_c0497,88.89,0.0
r0208_c0498,0.0,0.0
r0208_c0499,0.0,0.0
r0208_c0500,0.0,0.0
r0208_c0501,0.0,0.0
r0208_c0503,0.0,0.0
r0208_c0504,44.44,1.0
r0208_c0505,0.0,0.0
r0208_c0506,0.0,0.0
r0208_c0508,0.0,0.0
r0208_c0509,0.0,0.0
r0208_c0522,0.0,0.0
r0208_c0523,0.0,0.0
r0208_c0537,0.0,0.0
r0208_c0541,0.0,0.0
r0208_c0542,0.0,0.0
r0208_c0601,0.0,0.0
r0208_c0602,0.0,0.0
r0208_c0603,0.0,0.0
r0208_c0604,0.0,0.0
r0208_c0605,0.0,0.0
r0208_c0606,0.0,0.0
r0208_c0607,0.0,0.0
r0208_c0614,0.0,0.0
r0208_c0615,0.0,0.0
r0208_c0616,0.0,0.0
r0208_c0617,0.0,0.0
r0208_c0618,0.0,0.0
r0208_c0619,0.0,0.0
r0208_c0620,0.0,0.0
r0208_c0621,0.0,0.0
r0208_c0622,0.0,0.0
r0208_c0624,0.0,0.0
r0208_c0649,0.0,0.0
r0208_c0650,0.0,0.0
r0208_c0651,0.0,0.0
r0208_c0652,0.0,0.0
r0208_c0653,0.0,0.0
r0208_c0655,0.0,0.0
r0208_c0656,0.0,0.0
r0208_c0657,0.0,0.0
r0208_c0658,0.0,0.0
r0208_c0659,0.0,0.0
r0208_c0660,0.0,0.0
r0208_c0674,0.0,0.0
r0208_c0675,0.0,0.0
r0208_c0692,0.0,0.0
r0208_c0693,0.0,0.0
r0208_c0694,0.0,0.0
r0208_c0724,44.44,1.0
r0208_c0734,0.0,0.0
r0208_c0735,0.0,0.0
r0208_c0737,0.0,0.0
r0208_c0739,0.0,0.0
r0208_c0740,0.0,0.0
r0208_c0741,0.0,0.0
r0208_c0744,0.0,0.0
r0208_c0745,0.0,0.0
r0208_c0746,0.0,0.0
r0208_c0747,0.0,0.0
r0208_c0748,0.0,0.0
r0208_c0749,0.0,0.0
r0208_c0750,0.0,0.0
r0208_c0751,88.89,0.5
r0208_c0764,0.0,0.0
