cell_id,cell_lat,cell_lon,zone_type,cell_building_count,amenity_density,amenity_ratio_food_drink,avg_height,avg_floors,avg_construction_year,building_count,residential_ratio,landuse_entropy,tourism_density,shop_density_km2,brand_ratio
r0511_c0100,48.8104427,1.6554252,residential,15,0.0,0.0,4.1,1.1,1978.0,16,0.938,0.3373,0.0,0.0,0.0
r0511_c0111,48.8104427,1.6779965,residential,4,0.0,0.0,4.7,1.0,1971.0,5,0.8,0.7219,0.0,0.0,0.0
r0511_c0143,48.8104427,1.7436585,residential,37,0.0,0.0,4.1,1.2,1909.0,41,0.902,0.4612,0.0,0.0,0.0
r0511_c0144,48.8104427,1.7457105,residential,35,88.89,0.0,3.9,1.3,1883.0,42,0.833,0.65,0.0,0.0,0.0
r0511_c0145,48.8104427,1.7477624,residential,42,0.0,0.0,4.1,1.2,1912.0,44,0.955,0.2668,0.0,0.0,0.0
r0511_c0146,48.8104427,1.7498143,residential,15,0.0,0.0,4.4,1.2,1962.0,16,0.938,0.3373,0.0,0.0,0.0
r0511_c0147,48.8104427,1.7518663,residential,12,0.0,0.0,4.0,1.3,1942.0,14,0.857,0.5917,0.0,0.0,0.0
r0511_c0148,48.8104427,1.7539182,residential,14,88.89,0.0,5.0,1.2,1980.0,14,1.0,0.3712,0.0,0.0,0.0
r0511_c0149,48.8104427,1.7559702,residential,23,0.0,0.0,4.2,1.3,1994.0,23,1.0,-0.0,0.0,0.0,0.0
r0511_c0150,48.8104427,1.7580221,residential,26,44.44,0.0,4.1,1.3,1989.0,27,0.963,0.2285,0.0,0.0,0.0
r0511_c0151,48.8104427,1.760074,residential,27,0.0,0.0,4.3,1.2,1983.0,31,0.871,0.5548,0.0,0.0,0.0
r0511_c0152,48.8104427,1.762126,residential,10,0.0,0.0,4.0,1.3,1979.0,12,0.833,0.65,0.0,0.0,0.0
r0511_c0153,48.8104427,1.7641779,residential,14,2000.0,0.0444,4.8,1.2,1984.0,15,0.733,1.5589,488.89,44.44,1.0
r0511_c0154,48.8104427,1.7662299,residential,6,800.0,0.0,4.1,1.1,1958.0,8,0.625,1.2988,0.0,0.0,0.0
r0511_c0209,48.8104427,1.8790865,residential,20,0.0,0.0,4.2,1.2,1986.0,22,0.773,0.9939,0.0,0.0,0.0
r0511_c0210,48.8104427,1.8811384,residential,40,711.11,0.125,5.0,1.4,1970.0,41,0.732,1.4325,0.0,133.33,0.0
r0511_c0211,48.8104427,1.8831904,residential,37,400.0,0.2222,4.4,1.2,1973.0,37,0.865,0.5714,0.0,177.78,0.0
r0511_c0212,48.8104427,1.8852423,residential,42,44.44,0.0,4.6,1.3,1980.0,44,0.955,0.2668,0.0,0.0,0.0
r0511_c0213,48.8104427,1.8872943,residential,37,0.0,0.0,4.7,1.3,1975.0,38,0.974,0.1756,0.0,0.0,0.0
r0511_c0214,48.8104427,1.8893462,residential,22,44.44,0.0,5.7,1.5,1958.0,22,1.0,0.2668,0.0,0.0,0.0
r0511_c0215,48.8104427,1.8913981,residential,26,0.0,0.0,5.2,1.3,1939.0,30,0.867,0.7703,0.0,0.0,0.0
r0511_c0216,48.8104427,1.8934501,residential,9,0.0,0.0,5.6,1.3,1845.0,11,0.818,1.0958,0.0,0.0,0.0
r0511_c0217,48.8104427,1.895502,residential,18,88.89,0.0,5.0,1.2,1959.0,18,1.0,-0.0,0.0,0.0,0.0
r0511_c0218,48.8104427,1.8975539,residential,17,44.44,0.0,4.5,1.2,1946.0,20,0.85,0.6098,0.0,0.0,0.0
r0511_c0219,48.8104427,1.8996059,residential,33,0.0,0.0,4.4,1.2,1931.0,38,0.868,0.5618,0.0,0.0,0.0
r0511_c0220,48.8104427,1.9016578,residential,53,0.0,0.0,3.9,1.3,1877.0,59,0.898,0.5956,0.0,0.0,0.0
r0511_c0222,48.8104427,1.9057617,residential,22,88.89,0.0,5.0,1.2,1925.0,26,0.808,0.8451,0.0,0.0,0.0
r0511_c0223,48.8104427,1.9078136,residential,54,88.89,0.5,4.6,1.3,1942.0,60,0.9,0.5887,0.0,0.0,0.0
r0511_c0224,48.8104427,1.9098656,residential,30,88.89,0.0,4.7,1.5,1930.0,34,0.882,0.7086,0.0,0.0,0.0
r0511_c0225,48.8104427,1.9119175,residential,46,0.0,0.0,4.4,1.2,1956.0,49,0.918,0.6153,0.0,0.0,0.0
r0511_c0226,48.8104427,1.9139695,residential,19,44.44,0.0,5.0,1.4,1995.0,20,0.95,0.2864,0.0,0.0,0.0
r0511_c0244,48.8104427,1.9509044,residential,7,0.0,0.0,3.3,1.1,1985.0,7,1.0,-0.0,0.0,0.0,0.0
r0511_c0247,48.8104427,1.9570602,residential,7,0.0,0.0,4.6,1.2,1933.0,7,1.0,-0.0,0.0,0.0,0.0
r0511_c0248,48.8104427,1.9591121,residential,6,0.0,0.0,5.2,1.8,1976.0,6,1.0,-0.0,0.0,0.0,0.0
r0511_c0251,48.8104427,1.9652679,residential,6,133.33,0.0,4.8,1.7,1971.0,6,1.0,-0.0,0.0,0.0,0.0
r0511_c0252,48.8104427,1.9673199,residential,25,44.44,0.0,4.9,1.4,1971.0,25,1.0,-0.0,44.44,0.0,0.0
r0511_c0253,48.8104427,1.9693718,residential,10,44.44,0.0,3.7,1.3,1971.0,10,1.0,-0.0,0.0,0.0,0.0
r0511_c0284,48.8104427,2.0329819,residential,4,0.0,0.0,4.6,1.0,2008.0,9,0.444,1.3921,0.0,0.0,0.0
r0511_c0285,48.8104427,2.0350339,residential,13,44.44,0.0,4.4,1.2,1942.0,16,0.75,1.3245,0.0,0.0,0.0
r0511_c0286,48.8104427,2.0370858,commercial,3,133.33,0.0,5.6,1.0,,3,0.0,-0.0,0.0,44.44,0.0
r0511_c0287,48.8104427,2.0391377,residential,41,311.11,0.0,5.3,1.3,1957.0,45,0.822,1.3787,0.0,0.0,0.0
r0511_c0288,48.8104427,2.0411897,residential,38,577.78,0.0,5.4,1.5,1978.0,45,0.844,1.4299,0.0,0.0,0.0
r0511_c0289,48.8104427,2.0432416,residential,12,444.44,0.1,9.8,3.0,1974.0,12,0.917,1.2807,0.0,88.89,0.0
r0511_c0290,48.8104427,2.0452936,residential,17,577.78,0.0769,6.5,1.9,1974.0,18,0.722,1.5003,0.0,88.89,0.5
r0511_c0291,48.8104427,2.0473455,residential,36,133.33,0.0,4.1,1.7,1957.0,40,0.875,1.4666,0.0,0.0,0.0
r0511_c0292,48.8104427,2.0493974,residential,12,0.0,0.0,7.6,2.6,1962.0,15,0.8,1.5058,0.0,0.0,0.0
r0511_c0293,48.8104427,2.0514494,residential,4,0.0,0.0,12.3,3.7,1966.0,4,1.0,0.8113,0.0,0.0,0.0
r0511_c0294,48.8104427,2.0535013,commercial,6,311.11,0.0,8.5,2.0,,6,0.333,0.9183,0.0,0.0,0.0
r0511_c0298,48.8104427,2.0617091,residential,3,444.44,0.0,4.1,1.2,,3,0.667,0.9183,0.0,0.0,0.0
r0511_c0301,48.8104427,2.0678649,commercial,4,133.33,0.3333,5.1,1.0,,4,0.25,1.5,0.0,0.0,0.0
r0511_c0305,48.8104427,2.0760726,residential,4,0.0,0.0,3.0,1.0,,4,1.0,-0.0,0.0,0.0,0.0
r0511_c0306,48.8104427,2.0781246,residential,3,0.0,0.0,3.4,1.0,,3,0.667,0.9183,0.0,0.0,0.0
r0511_c0323,48.8104427,2.1130075,residential,4,533.33,0.0,5.3,1.4,1820.0,4,1.0,-0.0,88.89,0.0,0.0
r0511_c0327,48.8104427,2.1212153,residential,13,533.33,0.1667,8.4,1.6,1853.0,13,0.846,1.4196,88.89,0.0,0.0
r0511_c0328,48.8104427,2.1232672,residential,19,266.67,0.0,13.4,3.6,1838.0,21,0.905,1.023,0.0,0.0,0.0
r0511_c0329,48.8104427,2.1253192,residential,43,400.0,0.1111,9.7,2.8,1853.0,45,0.933,1.0702,0.0,177.78,0.0
r0511_c0330,48.8104427,2.1273711,residential,63,133.33,0.6667,7.7,2.5,1879.0,69,0.899,1.1705,0.0,0.0,0.0
r0511_c0331,48.8104427,2.129423,residential,56,88.89,0.0,8.7,2.6,1870.0,60,0.9,1.1055,0.0,0.0,0.0
r0511_c0332,48.8104427,2.131475,residential,55,88.89,0.0,8.1,2.2,1878.0,62,0.839,1.46,0.0,0.0,0.0
r0511_c0333,48.8104427,2.1335269,residential,38,1422.22,0.0312,11.4,3.9,1893.0,40,0.825,1.2324,0.0,177.78,0.0
r0511_c0334,48.8104427,2.1355789,residential,56,1022.22,0.0,9.1,2.6,1921.0,61,0.852,1.5254,0.0,0.0,0.0
r0511_c0335,48.8104427,2.1376308,residential,32,222.22,0.0,9.5,2.3,1918.0,38,0.737,1.8256,0.0,0.0,0.0
r0511_c0336,48.8104427,2.1396827,residential,47,222.22,0.0,8.3,2.3,1932.0,52,0.865,1.5061,0.0,44.44,1.0
r0511_c0337,48.8104427,2.1417347,residential,47,133.33,0.0,7.5,1.8,1895.0,54,0.852,1.6202,0.0,0.0,0.0
r0511_c0338,48.8104427,2.1437866,residential,48,44.44,0.0,7.4,2.1,1906.0,55,0.836,1.5095,0.0,0.0,0.0
r0511_c0339,48.8104427,2.1458386,residential,43,177.78,0.0,7.0,1.9,1942.0,51,0.804,1.7729,0.0,0.0,0.0
r0511_c0340,48.8104427,2.1478905,residential,14,1200.0,0.0,9.1,2.4,1977.0,14,0.5,1.2958,0.0,0.0,0.0
r0511_c0341,48.8104427,2.1499424,commercial,7,444.44,0.1,8.7,1.7,1940.0,7,0.286,1.1488,0.0,0.0,0.0
r0511_c0342,48.8104427,2.1519944,residential,30,44.44,0.0,5.6,1.5,1945.0,40,0.7,1.5905,0.0,0.0,0.0
r0511_c0343,48.8104427,2.1540463,residential,67,488.89,0.0,6.8,1.5,1943.0,86,0.756,1.6073,88.89,0.0,0.0
r0511_c0345,48.8104427,2.1581502,residential,10,800.0,0.0,8.0,2.7,1955.0,11,0.909,1.3222,88.89,0.0,0.0
r0511_c0349,48.8104427,2.1663579,residential,11,444.44,0.0,6.2,1.7,1950.0,13,0.846,1.1451,44.44,0.0,0.0
r0511_c0350,48.8104427,2.1684099,residential,15,222.22,0.0,6.8,1.6,1947.0,19,0.789,1.0215,44.44,0.0,0.0
r0511_c0355,48.8104427,2.1786696,residential,69,133.33,0.0,6.0,1.8,1944.0,79,0.873,1.3315,0.0,0.0,0.0
r0511_c0356,48.8104427,2.1807215,residential,52,0.0,0.0,6.9,2.0,1939.0,55,0.945,1.5007,0.0,0.0,0.0
r0511_c0357,48.8104427,2.1827735,residential,9,355.56,0.0,6.9,1.6,1949.0,10,0.6,1.6855,0.0,0.0,0.0
r0511_c0358,48.8104427,2.1848254,residential,56,133.33,0.0,5.9,1.7,1940.0,62,0.871,1.3864,0.0,0.0,0.0
r0511_c0359,48.8104427,2.1868773,residential,49,88.89,0.0,6.5,1.8,1940.0,55,0.891,1.4434,44.44,0.0,0.0
r0511_c0360,48.8104427,2.1889293,residential,74,755.56,0.0588,7.2,1.9,1931.0,87,0.782,2.022,0.0,88.89,0.5
r0511_c0361,48.8104427,2.1909812,residential,38,1022.22,0.0,10.0,2.9,1944.0,39,0.923,1.428,44.44,0.0,0.0
r0511_c0362,48.8104427,2.1930332,residential,5,888.89,0.0,32.0,11.0,1976.0,6,0.833,1.2516,44.44,0.0,0.0
r0511_c0363,48.8104427,2.1950851,residential,25,0.0,0.0,7.2,1.4,1923.0,30,0.833,1.2516,0.0,0.0,0.0
r0511_c0368,48.8104427,2.2053448,residential,11,133.33,0.0,11.2,4.8,1972.0,11,0.909,1.3222,0.0,0.0,0.0
r0511_c0369,48.8104427,2.2073967,residential,30,177.78,0.0,5.3,1.8,1954.0,36,0.833,1.5275,0.0,0.0,0.0
r0511_c0373,48.8104427,2.2156045,residential,3,444.44,0.0,4.5,1.1,1962.0,3,0.667,0.9183,0.0,0.0,0.0
r0511_c0379,48.8104427,2.2279161,residential,9,44.44,0.0,4.3,1.0,2008.0,9,0.667,0.9183,44.44,0.0,0.0
r0511_c0380,48.8104427,2.2299681,residential,7,44.44,0.0,5.9,1.8,1971.0,7,0.571,1.5567,0.0,0.0,0.0
r0511_c0381,48.8104427,2.23202,residential,34,44.44,0.0,6.7,2.1,1905.0,39,0.846,1.8823,0.0,0.0,0.0
r0511_c0382,48.8104427,2.2340719,residential,38,88.89,0.0,7.3,1.8,1914.0,46,0.826,1.6525,0.0,0.0,0.0
r0511_c0383,48.8104427,2.2361239,residential,42,177.78,0.25,8.0,2.0,1912.0,47,0.787,1.743,0.0,44.44,0.0
r0511_c0384,48.8104427,2.2381758,residential,48,355.56,0.125,6.6,2.1,1932.0,51,0.882,1.7701,0.0,0.0,0.0
r0511_c0385,48.8104427,2.2402278,residential,33,222.22,0.0,7.4,2.2,1940.0,37,0.811,1.6734,0.0,0.0,0.0
r0511_c0386,48.8104427,2.2422797,residential,62,44.44,0.0,8.1,2.3,1929.0,67,0.925,1.5,0.0,0.0,0.0
r0511_c0387,48.8104427,2.2443316,residential,62,88.89,0.0,8.3,2.0,1928.0,70,0.871,1.4405,0.0,0.0,0.0
r0511_c0388,48.8104427,2.2463836,residential,91,0.0,0.0,7.5,1.9,1933.0,102,0.892,1.4945,0.0,0.0,0.0
r0511_c0389,48.8104427,2.2484355,residential,79,177.78,0.25,6.9,1.7,1944.0,87,0.897,1.3414,0.0,0.0,0.0
r0511_c0390,48.8104427,2.2504874,residential,76,133.33,0.0,6.8,1.7,1944.0,80,0.95,1.0335,0.0,0.0,0.0
r0511_c0391,48.8104427,2.2525394,residential,79,0.0,0.0,5.7,1.5,1944.0,92,0.859,1.1017,0.0,0.0,0.0
r0511_c0392,48.8104427,2.2545913,residential,64,0.0,0.0,6.6,1.7,1935.0,72,0.889,1.1962,0.0,0.0,0.0
r0511_c0393,48.8104427,2.2566433,residential,70,133.33,0.0,5.5,1.6,1941.0,77,0.909,1.1076,0.0,0.0,0.0
r0511_c0394,48.8104427,2.2586952,residential,48,88.89,0.0,6.2,1.6,1940.0,57,0.807,1.5079,0.0,0.0,0.0
r0511_c0395,48.8104427,2.2607471,residential,58,0.0,0.0,5.0,1.4,1946.0,66,0.879,0.6433,0.0,0.0,0.0
r0511_c0396,48.8104427,2.2627991,residential,60,311.11,0.0,6.7,1.9,1947.0,70,0.843,1.8202,0.0,0.0,0.0
r0511_c0397,48.8104427,2.264851,residential,53,666.67,0.0667,7.2,2.1,1930.0,61,0.869,1.1676,0.0,44.44,0.0
r0511_c0398,48.8104427,2.266903,residential,67,800.0,0.0,7.3,2.0,1925.0,76,0.842,1.5701,0.0,44.44,0.0
r0511_c0399,48.8104427,2.2689549,residential,69,1911.11,0.0233,8.9,2.4,1924.0,76,0.882,1.8249,0.0,311.11,0.1429
r0511_c0400,48.8104427,2.2710068,residential,61,444.44,0.2,9.0,2.6,1931.0,72,0.764,1.9574,0.0,222.22,0.4
r0511_c0401,48.8104427,2.2730588,residential,91,1777.78,0.0,6.9,2.0,1926.0,97,0.897,1.5833,0.0,88.89,0.5
r0511_c0402,48.8104427,2.2751107,residential,61,711.11,0.0,6.1,1.8,1931.0,71,0.859,1.271,0.0,0.0,0.0
r0511_c0403,48.8104427,2.2771627,residential,103,0.0,0.0,5.2,1.7,1933.0,114,0.904,1.2845,0.0,0.0,0.0
r0511_c0404,48.8104427,2.2792146,residential,102,0.0,0.0,5.2,1.6,1947.0,112,0.911,1.2422,0.0,0.0,0.0
r0511_c0405,48.8104427,2.2812665,residential,93,88.89,0.0,6.9,1.7,1939.0,100,0.92,1.2075,0.0,44.44,0.0
r0511_c0406,48.8104427,2.2833185,residential,29,266.67,0.0,6.0,1.8,1944.0,30,0.933,1.1722,0.0,0.0,0.0
r0511_c0407,48.8104427,2.2853704,residential,5,311.11,0.0,17.1,4.4,1983.0,7,0.429,1.5567,0.0,0.0,0.0
r0511_c0408,48.8104427,2.2874223,residential,4,133.33,0.0,23.6,8.5,1965.0,5,0.6,1.371,0.0,0.0,0.0
r0511_c0409,48.8104427,2.2894743,commercial,11,0.0,0.0,8.7,2.7,1874.0,12,0.167,1.4183,0.0,0.0,0.0
r0511_c0410,48.8104427,2.2915262,residential,8,133.33,0.0,11.2,4.2,1959.0,8,0.5,1.4056,0.0,0.0,0.0
r0511_c0411,48.8104427,2.2935782,residential,5,488.89,0.0,16.6,3.5,1957.0,5,0.4,1.5219,0.0,0.0,0.0
r0511_c0412,48.8104427,2.2956301,residential,20,222.22,0.0,7.2,2.0,1965.0,20,0.55,1.5395,0.0,0.0,0.0
r0511_c0413,48.8104427,2.297682,residential,20,711.11,0.0,11.1,3.5,1958.0,22,0.5,2.1275,0.0,177.78,0.5
r0511_c0414,48.8104427,2.299734,residential,13,2400.0,0.0185,21.9,6.6,2000.0,13,0.538,0.9957,133.33,311.11,0.2857
r0511_c0415,48.8104427,2.3017859,residential,11,311.11,0.0,6.5,1.3,1975.0,12,0.417,2.1887,44.44,0.0,0.0
r0511_c0416,48.8104427,2.3038379,residential,9,88.89,0.0,5.1,1.4,,9,0.667,1.8911,44.44,0.0,0.0
r0511_c0417,48.8104427,2.3058898,residential,7,311.11,0.2857,4.7,1.4,1965.0,9,0.444,1.5305,0.0,177.78,0.0
r0511_c0418,48.8104427,2.3079417,residential,22,622.22,0.0714,10.7,3.2,1929.0,22,0.955,1.1819,44.44,88.89,0.0
r0511_c0419,48.8104427,2.3099937,residential,24,888.89,0.0,14.8,5.5,1942.0,26,0.769,1.3654,0.0,0.0,0.0
r0511_c0420,48.8104427,2.3120456,residential,36,2266.67,0.0196,15.6,5.4,1974.0,38,0.842,1.3605,0.0,177.78,0.0
r0511_c0421,48.8104427,2.3140976,residential,34,2088.89,0.0426,18.4,5.6,1973.0,34,0.882,1.0961,44.44,444.44,0.2
r0511_c0422,48.8104427,2.3161495,residential,113,1822.22,0.0,9.1,2.5,1934.0,118,0.941,1.2218,44.44,133.33,0.0
r0511_c0423,48.8104427,2.3182014,residential,50,1955.56,0.0227,11.1,3.5,1949.0,55,0.873,1.4198,222.22,133.33,0.3333
r0511_c0424,48.8104427,2.3202534,residential,14,1288.89,0.0345,8.6,2.2,1923.0,16,0.875,1.3245,0.0,0.0,0.0
r0511_c0425,48.8104427,2.3223053,commercial,3,1511.11,0.0,6.4,1.9,,8,0.125,1.9056,0.0,0.0,0.0
r0511_c0426,48.8104427,2.3243572,commercial,16,488.89,0.0,8.0,2.7,1980.0,18,0.222,1.3355,0.0,0.0,0.0
r0511_c0427,48.8104427,2.3264092,residential,7,1377.78,0.0645,10.4,2.7,2008.0,9,0.444,2.4194,133.33,44.44,0.0
r0511_c0428,48.8104427,2.3284611,commercial,7,2977.78,0.1493,13.5,1.8,1972.0,7,0.429,1.3788,133.33,488.89,0.9091
r0511_c0429,48.8104427,2.3305131,residential,34,888.89,0.1,9.1,2.6,1939.0,41,0.805,1.4985,0.0,133.33,0.3333
r0511_c0430,48.8104427,2.332565,residential,51,400.0,0.0,8.1,1.8,1930.0,59,0.695,1.9525,0.0,133.33,0.0
r0511_c0431,48.8104427,2.3346169,residential,136,577.78,0.0,5.5,1.5,1933.0,154,0.883,1.1379,0.0,88.89,0.5
r0511_c0432,48.8104427,2.3366689,residential,73,222.22,0.0,5.5,1.4,1933.0,93,0.763,1.3681,0.0,44.44,0.0
r0511_c0433,48.8104427,2.3387208,residential,34,444.44,0.1,6.1,1.8,1927.0,37,0.811,1.7213,44.44,0.0,0.0
r0511_c0434,48.8104427,2.3407728,residential,58,400.0,0.0,6.8,1.8,1947.0,70,0.771,1.8112,0.0,0.0,0.0
r0511_c0435,48.8104427,2.3428247,residential,32,711.11,0.0,7.1,2.5,1937.0,32,0.688,1.805,0.0,44.44,1.0
r0511_c0436,48.8104427,2.3448766,residential,47,800.0,0.0,7.4,1.8,1944.0,53,0.736,1.7983,0.0,44.44,0.0
r0511_c0437,48.8104427,2.3469286,residential,42,266.67,0.0,7.1,1.6,1946.0,42,0.571,1.4829,0.0,0.0,0.0
r0511_c0438,48.8104427,2.3489805,residential,88,355.56,0.0,5.8,1.6,1941.0,101,0.842,1.3378,44.44,0.0,0.0
r0511_c0439,48.8104427,2.3510325,commercial,12,844.44,0.0,16.3,3.8,1830.0,12,0.083,0.4138,44.44,0.0,0.0
r0511_c0440,48.8104427,2.3530844,commercial,14,311.11,0.0,11.3,2.4,1946.0,14,0.143,1.2917,44.44,0.0,0.0
r0511_c0441,48.8104427,2.3551363,commercial,4,533.33,0.0,10.6,2.5,1860.0,4,0.0,-0.0,0.0,0.0,0.0
r0511_c0442,48.8104427,2.3571883,mixed,3,355.56,0.125,5.6,1.1,,3,0.333,1.585,88.89,0.0,0.0
r0511_c0443,48.8104427,2.3592402,residential,34,533.33,0.4167,13.2,4.1,1929.0,39,0.744,1.4395,0.0,177.78,0.0
r0511_c0444,48.8104427,2.3612922,residential,46,755.56,0.4118,13.4,5.0,1929.0,47,0.872,0.9634,0.0,222.22,0.2
r0511_c0445,48.8104427,2.3633441,residential,40,622.22,0.4286,11.5,3.7,1929.0,43,0.558,1.6803,0.0,177.78,0.0
r0511_c0446,48.8104427,2.365396,residential,3,222.22,0.0,7.9,2.4,2014.0,3,1.0,0.9183,44.44,0.0,0.0
r0511_c0450,48.8104427,2.3736038,residential,40,266.67,0.0,5.8,1.6,1937.0,44,0.886,1.4448,0.0,0.0,0.0
r0511_c0451,48.8104427,2.3756557,residential,79,0.0,0.0,5.2,1.5,1933.0,89,0.854,1.2774,0.0,0.0,0.0
r0511_c0452,48.8104427,2.3777077,residential,82,266.67,0.1667,4.7,1.4,1935.0,92,0.815,1.4289,0.0,0.0,0.0
r0511_c0453,48.8104427,2.3797596,residential,38,266.67,0.5,6.3,1.8,1944.0,40,0.75,1.8505,0.0,44.44,0.0
r0511_c0454,48.8104427,2.3818115,residential,39,355.56,0.0,5.4,1.6,1934.0,45,0.778,1.9214,0.0,0.0,0.0
r0511_c0455,48.8104427,2.3838635,residential,34,1600.0,0.2222,8.9,1.6,1971.0,35,0.657,1.8334,88.89,355.56,0.125
r0511_c0456,48.8104427,2.3859154,residential,30,1466.67,0.0,13.9,3.5,1969.0,30,0.667,1.4812,0.0,0.0,0.0
r0511_c0457,48.8104427,2.3879674,residential,34,1022.22,0.087,10.4,3.3,1938.0,42,0.69,2.0743,88.89,44.44,0.0
r0511_c0458,48.8104427,2.3900193,commercial,10,577.78,0.0,11.4,1.9,1985.0,11,0.273,1.4911,0.0,0.0,0.0
r0511_c0459,48.8104427,2.3920712,commercial,12,311.11,0.2857,15.7,3.5,1980.0,14,0.429,1.4488,0.0,0.0,0.0
r0511_c0460,48.8104427,2.3941232,residential,6,177.78,0.0,23.3,7.6,1965.0,6,0.667,1.2516,0.0,0.0,0.0
r0511_c0461,48.8104427,2.3961751,mixed,3,0.0,0.0,4.1,1.1,1948.0,3,0.333,1.585,0.0,0.0,0.0
r0511_c0462,48.8104427,2.3982271,residential,19,88.89,0.0,6.0,1.4,1943.0,20,0.5,1.9464,0.0,0.0,0.0
r0511_c0463,48.8104427,2.400279,residential,64,44.44,0.0,5.8,1.5,1917.0,71,0.62,2.0404,0.0,44.44,0.0
r0511_c0464,48.8104427,2.4023309,residential,39,311.11,0.0,8.4,2.2,1938.0,40,0.55,2.0403,0.0,88.89,0.0
r0511_c0465,48.8104427,2.4043829,industrial,9,400.0,0.0,9.6,2.1,1930.0,9,0.222,0.7642,0.0,0.0,0.0
r0511_c0468,48.8104427,2.4105387,residential,28,400.0,0.0,9.1,2.2,1940.0,29,0.966,1.1243,0.0,0.0,0.0
r0511_c0469,48.8104427,2.4125906,residential,41,844.44,0.0,8.4,2.3,1948.0,44,0.886,1.3945,0.0,0.0,0.0
r0511_c0470,48.8104427,2.4146426,residential,70,622.22,0.3571,8.6,2.6,1919.0,76,0.842,1.6287,0.0,266.67,0.1667
r0511_c0471,48.8104427,2.4166945,residential,72,488.89,0.1818,7.5,2.3,1919.0,75,0.773,1.7505,44.44,88.89,0.5
r0511_c0472,48.8104427,2.4187464,residential,78,0.0,0.0,6.0,1.7,1912.0,95,0.8,1.6676,0.0,0.0,0.0
r0511_c0473,48.8104427,2.4207984,residential,53,133.33,0.0,6.5,1.9,1904.0,62,0.855,1.5192,0.0,0.0,0.0
r0511_c0474,48.8104427,2.4228503,commercial,4,222.22,0.0,8.9,1.4,1943.0,5,0.4,1.9219,0.0,0.0,0.0
r0511_c0475,48.8104427,2.4249023,commercial,12,355.56,0.0,7.5,1.6,1954.0,12,0.167,1.2516,0.0,0.0,0.0
r0511_c0476,48.8104427,2.4269542,commercial,12,88.89,0.0,15.6,2.5,1991.0,13,0.0,0.3912,0.0,0.0,0.0
r0511_c0478,48.8104427,2.4310581,commercial,11,800.0,0.0,14.1,4.3,1983.0,11,0.182,0.684,0.0,311.11,0.0
r0511_c0479,48.8104427,2.43311,residential,32,577.78,0.0,7.9,1.8,1949.0,39,0.744,1.9236,0.0,88.89,0.5
r0511_c0480,48.8104427,2.435162,residential,50,133.33,0.0,7.5,1.9,1930.0,58,0.776,1.9548,0.0,0.0,0.0
r0511_c0481,48.8104427,2.4372139,residential,64,355.56,0.25,7.5,1.9,1933.0,81,0.753,1.8347,44.44,133.33,0.0
r0511_c0482,48.8104427,2.4392658,residential,68,133.33,0.0,6.2,1.6,1925.0,89,0.73,1.8578,0.0,44.44,0.0
r0511_c0483,48.8104427,2.4413178,residential,64,222.22,0.0,6.1,1.5,1936.0,80,0.762,1.4677,0.0,44.44,0.0
r0511_c0484,48.8104427,2.4433697,residential,30,2888.89,0.1231,9.7,2.8,1944.0,39,0.692,1.7985,0.0,622.22,0.0714
r0511_c0485,48.8104427,2.4454216,residential,53,666.67,0.1333,6.9,1.8,1938.0,68,0.721,1.6634,0.0,133.33,0.0
r0511_c0486,48.8104427,2.4474736,residential,54,133.33,0.0,5.3,1.6,1939.0,62,0.871,1.1209,0.0,44.44,1.0
r0511_c0487,48.8104427,2.4495255,residential,24,222.22,0.0,4.8,1.5,1950.0,31,0.742,1.4784,0.0,0.0,0.0
r0511_c0488,48.8104427,2.4515775,residential,84,44.44,0.0,4.9,1.5,1937.0,97,0.856,1.2063,0.0,44.44,0.0
r0511_c0489,48.8104427,2.4536294,residential,86,0.0,0.0,4.8,1.5,1939.0,103,0.825,1.024,0.0,0.0,0.0
r0511_c0490,48.8104427,2.4556813,residential,58,133.33,0.6667,6.1,1.6,1944.0,69,0.754,1.6365,0.0,44.44,0.0
r0511_c0491,48.8104427,2.4577333,residential,9,133.33,0.0,6.6,1.9,1960.0,10,0.7,1.8464,0.0,0.0,0.0
r0511_c0492,48.8104427,2.4597852,industrial,6,44.44,0.0,5.7,1.4,,7,0.0,0.5917,0.0,0.0,0.0
r0511_c0493,48.8104427,2.4618372,residential,19,0.0,0.0,4.9,1.4,1919.0,22,0.773,1.6386,0.0,0.0,0.0
r0511_c0494,48.8104427,2.4638891,residential,64,0.0,0.0,5.5,1.6,1936.0,73,0.877,1.0749,0.0,0.0,0.0
r0511_c0495,48.8104427,2.465941,residential,79,0.0,0.0,5.2,1.5,1940.0,93,0.828,1.2241,0.0,0.0,0.0
r0511_c0496,48.8104427,2.467993,residential,14,222.22,0.0,5.3,1.3,1926.0,17,0.471,2.0924,0.0,0.0,0.0
r0511_c0497,48.8104427,2.4700449,commercial,13,800.0,0.0556,8.8,2.5,1914.0,17,0.353,1.778,0.0,177.78,0.5
r0511_c0498,48.8104427,2.4720969,residential,51,177.78,0.5,7.5,2.0,1942.0,66,0.727,1.7322,0.0,44.44,0.0
r0511_c0499,48.8104427,2.4741488,residential,47,44.44,0.0,6.6,2.0,1930.0,60,0.767,1.4788,0.0,0.0,0.0
r0511_c0500,48.8104427,2.4762007,residential,52,44.44,0.0,6.2,1.9,1942.0,61,0.754,1.9079,0.0,0.0,0.0
