city,cell_id,cell_lat,cell_lon,zone_type,cell_lot_count,amenity_density,amenity_ratio_food_drink,avg_floors,avg_yearbuilt,total_bldg_area,building_count,landuse_entropy,shop_density_km2,office_density,road_density_primary,transit_stop_density,intersection_density,nightlife_density
LA,r0286_c0172,34.0453518,-118.3883572,Residential,9,0.0,0.0,,,,,-0.0,0.0,0.0,0.0,0.0,0.0,0.0
LA,r0286_c0173,34.0453518,-118.3867272,Residential,7,133.33,0.0,,,,,-0.0,44.44,0.0,12.57,44.44,133.33,0.0
LA,r0286_c0174,34.0453518,-118.3850972,Residential,10,0.0,0.0,,,,,-0.0,0.0,0.0,0.0,0.0,0.0,0.0
LA,r0286_c0175,34.0453518,-118.3834672,Residential,9,0.0,0.0,,,,,-0.0,0.0,0.0,0.0,0.0,0.0,0.0
LA,r0286_c0176,34.0453518,-118.3818372,Residential,9,0.0,0.0,,,,,-0.0,0.0,0.0,0.0,0.0,0.0,0.0
LA,r0286_c0177,34.0453518,-118.3802072,Residential,9,0.0,0.0,,,,,0.4323,0.0,0.0,0.0,0.0,0.0,0.0
LA,r0286_c0178,34.0453518,-118.3785772,Residential,9,0.0,0.0,,,,,0.348,0.0,0.0,20.91,0.0,44.44,0.0
LA,r0286_c0179,34.0453518,-118.3769472,Commercial,6,355.56,0.125,,,,,0.9977,88.89,0.0,12.17,44.44,44.44,0.0
LA,r0286_c0180,34.0453518,-118.3753172,Residential,10,0.0,0.0,,,,,-0.0,0.0,0.0,0.0,0.0,44.44,0.0
LA,r0286_c0181,34.0453518,-118.3736872,Residential,10,0.0,0.0,,,,,-0.0,0.0,0.0,0.0,0.0,0.0,0.0
LA,r0286_c0182,34.0453518,-118.3720572,Residential,4,400.0,0.0,,,,,0.928,0.0,0.0,0.0,0.0,0.0,0.0
LA,r0286_c0183,34.0453518,-118.3704273,Residential,4,266.67,0.0,,,,,-0.0,0.0,0.0,0.0,0.0,0.0,0.0
LA,r0286_c0184,34.0453518,-118.3687973,Residential,8,0.0,0.0,,,,,-0.0,0.0,0.0,0.0,88.89,44.44,0.0
LA,r0286_c0185,34.0453518,-118.3671673,Residential,10,0.0,0.0,,,,,-0.0,0.0,0.0,0.0,0.0,0.0,0.0
LA,r0286_c0186,34.0453518,-118.3655373,Residential,10,0.0,0.0,,,,,-0.0,0.0,0.0,0.0,0.0,0.0,0.0
LA,r0286_c0187,34.0453518,-118.3639073,Residential,9,0.0,0.0,,,,,-0.0,0.0,0.0,0.0,0.0,0.0,0.0
LA,r0286_c0188,34.0453518,-118.3622773,Residential,10,0.0,0.0,,,,,-0.0,0.0,0.0,11.47,0.0,0.0,0.0
LA,r0286_c0189,34.0453518,-118.3606473,Residential,10,0.0,0.0,,,,,-0.0,0.0,0.0,0.0,0.0,0.0,0.0
LA,r0286_c0190,34.0453518,-118.3590173,Residential,5,0.0,0.0,,,,,-0.0,0.0,0.0,0.0,44.44,0.0,0.0
LA,r0286_c0191,34.0453518,-118.3573873,Residential,5,0.0,0.0,,,,,-0.0,0.0,0.0,0.0,0.0,0.0,0.0
LA,r0286_c0198,34.0453518,-118.3459773,Commercial,4,311.11,0.4286,,,,,0.9999,88.89,44.44,12.3,177.78,400.0,0.0
LA,r0286_c0203,34.0453518,-118.3378274,Residential,4,44.44,0.0,,,,,-0.0,44.44,0.0,0.0,0.0,44.44,0.0
LA,r0286_c0204,34.0453518,-118.3361974,Residential,10,44.44,0.0,,,,,-0.0,0.0,0.0,0.0,0.0,0.0,0.0
LA,r0286_c0205,34.0453518,-118.3345674,Residential,9,0.0,0.0,,,,,-0.0,0.0,0.0,0.0,88.89,0.0,0.0
LA,r0286_c0206,34.0453518,-118.3329374,Residential,10,0.0,0.0,,,,,-0.0,0.0,0.0,0.0,0.0,0.0,0.0
LA,r0286_c0207,34.0453518,-118.3313074,Residential,8,0.0,0.0,,,,,-0.0,0.0,0.0,0.0,0.0,88.89,0.0
LA,r0286_c0208,34.0453518,-118.3296774,Residential,8,222.22,0.4,,,,,0.0492,88.89,44.44,8.85,44.44,88.89,0.0
LA,r0286_c0216,34.0453518,-118.3166374,Residential,4,44.44,0.0,,,,,-0.0,0.0,0.0,0.0,0.0,177.78,0.0
LA,r0286_c0217,34.0453518,-118.3150075,Residential,9,0.0,0.0,,,,,-0.0,0.0,0.0,0.0,0.0,0.0,0.0
LA,r0286_c0218,34.0453518,-118.3133775,Residential,10,44.44,0.0,,,,,-0.0,0.0,0.0,0.0,0.0,0.0,0.0
LA,r0286_c0219,34.0453518,-118.3117475,Residential,10,0.0,0.0,,,,,-0.0,0.0,0.0,0.0,0.0,0.0,0.0
LA,r0286_c0220,34.0453518,-118.3101175,Residential,10,0.0,0.0,,,,,0.6676,0.0,0.0,5.24,0.0,44.44,0.0
LA,r0286_c0231,34.0453518,-118.2921875,Commercial,5,133.33,0.3333,,,,,0.9612,0.0,0.0,7.13,44.44,88.89,0.0
LA,r0286_c0232,34.0453518,-118.2905575,Residential,6,222.22,0.2,,,,,0.9653,133.33,0.0,0.0,0.0,0.0,0.0
LA,r0286_c0242,34.0453518,-118.2742576,Residential,5,177.78,0.0,,,,,0.1709,44.44,0.0,0.0,177.78,355.56,0.0
LA,r0286_c0243,34.0453518,-118.2726276,Residential,4,222.22,0.0,,,,,-0.0,0.0,88.89,0.0,0.0,177.78,0.0
LA,r0286_c0244,34.0453518,-118.2709976,Commercial,4,177.78,0.0,,,,,-0.0,0.0,0.0,0.0,44.44,133.33,0.0
LA,r0286_c0245,34.0453518,-118.2693676,Commercial,11,133.33,0.0,,,,,-0.0,0.0,0.0,3.04,0.0,44.44,0.0
LA,r0286_c0246,34.0453518,-118.2677376,Commercial,17,133.33,0.0,,,,,-0.0,0.0,0.0,0.0,0.0,0.0,44.44
LA,r0286_c0247,34.0453518,-118.2661076,Commercial,16,577.78,0.3077,,,,,-0.0,0.0,0.0,0.0,0.0,177.78,0.0
LA,r0286_c0248,34.0453518,-118.2644776,Commercial,12,622.22,0.2857,,,,,-0.0,88.89,0.0,0.0,88.89,88.89,44.44
LA,r0286_c0249,34.0453518,-118.2628476,Commercial,10,355.56,0.0,,,,,-0.0,0.0,0.0,0.0,133.33,133.33,0.0
LA,r0286_c0250,34.0453518,-118.2612177,Commercial,11,577.78,0.3077,,,,,0.0427,88.89,0.0,9.25,133.33,44.44,0.0
LA,r0286_c0251,34.0453518,-118.2595877,Commercial,13,577.78,0.2308,,,,,0.7678,44.44,0.0,1.98,0.0,88.89,0.0
LA,r0286_c0252,34.0453518,-118.2579577,Commercial,10,400.0,0.1111,,,,,-0.0,44.44,88.89,0.0,44.44,133.33,44.44
LA,r0286_c0253,34.0453518,-118.2563277,Commercial,10,1022.22,0.4783,,,,,-0.0,88.89,44.44,0.0,133.33,44.44,88.89
LA,r0286_c0254,34.0453518,-118.2546977,Commercial,11,444.44,0.2,,,,,-0.0,133.33,0.0,0.0,133.33,133.33,0.0
LA,r0286_c0255,34.0453518,-118.2530677,Commercial,11,1022.22,0.3478,,,,,0.2675,222.22,0.0,0.0,177.78,133.33,133.33
LA,r0286_c0256,34.0453518,-118.2514377,Commercial,11,666.67,0.4,,,,,0.0619,44.44,44.44,2.34,88.89,133.33,222.22
LA,r0286_c0257,34.0453518,-118.2498077,Commercial,4,977.78,0.2273,,,,,0.0103,177.78,0.0,0.0,177.78,266.67,44.44
LA,r0286_c0259,34.0453518,-118.2465477,Commercial,5,844.44,0.0,,,,,-0.0,0.0,266.67,0.0,88.89,266.67,0.0
LA,r0286_c0260,34.0453518,-118.2449177,Commercial,10,400.0,0.0,,,,,-0.0,0.0,0.0,0.0,88.89,133.33,0.0
LA,r0286_c0261,34.0453518,-118.2432877,Commercial,6,400.0,0.0,,,,,-0.0,88.89,88.89,64.64,133.33,177.78,0.0
LA,r0286_c0262,34.0453518,-118.2416577,Commercial,7,266.67,0.1667,,,,,-0.0,0.0,0.0,0.0,0.0,44.44,0.0
LA,r0286_c0263,34.0453518,-118.2400277,Commercial,10,88.89,0.0,,,,,-0.0,0.0,0.0,0.0,0.0,133.33,0.0
LA,r0286_c0264,34.0453518,-118.2383977,Commercial,7,1866.67,0.3571,,,,,-0.0,311.11,0.0,7.85,0.0,177.78,44.44
LA,r0286_c0267,34.0453518,-118.2335078,Residential,7,711.11,0.5,,,,,-0.0,88.89,0.0,0.0,44.44,88.89,88.89
LA,r0286_c0268,34.0453518,-118.2318778,Other,6,266.67,0.5,,,,,-0.0,44.44,0.0,0.0,0.0,44.44,0.0
LA,r0286_c0269,34.0453518,-118.2302478,Other,5,0.0,0.0,,,,,-0.0,0.0,0.0,0.0,0.0,0.0,0.0
LA,r0286_c0279,34.0453518,-118.2139478,Residential,3,666.67,0.0667,,,,,0.0632,44.44,0.0,0.0,266.67,488.89,44.44
LA,r0286_c0280,34.0453518,-118.2123178,Residential,3,311.11,0.0,,,,,-0.0,0.0,88.89,5.29,88.89,222.22,0.0
LA,r0286_c0281,34.0453518,-118.2106878,Residential,10,44.44,0.0,,,,,0.0151,44.44,0.0,38.62,44.44,88.89,0.0
LA,r0286_c0282,34.0453518,-118.2090578,Residential,9,133.33,0.0,,,,,0.198,0.0,44.44,0.0,0.0,0.0,0.0
LA,r0286_c0283,34.0453518,-118.2074279,Residential,10,177.78,0.0,,,,,0.2282,0.0,0.0,0.0,0.0,0.0,0.0
LA,r0286_c0284,34.0453518,-118.2057979,Residential,7,0.0,0.0,,,,,0.9526,0.0,0.0,0.0,0.0,44.44,0.0
LA,r0286_c0285,34.0453518,-118.2041679,Residential,4,533.33,0.3333,,,,,-0.0,177.78,0.0,0.0,88.89,44.44,0.0
LA,r0286_c0286,34.0453518,-118.2025379,Residential,7,311.11,0.2857,,,,,-0.0,44.44,0.0,0.0,0.0,0.0,0.0
LA,r0286_c0287,34.0453518,-118.2009079,Residential,10,0.0,0.0,,,,,-0.0,0.0,0.0,0.0,0.0,0.0,0.0
LA,r0286_c0288,34.0453518,-118.1992779,Residential,10,0.0,0.0,,,,,-0.0,0.0,0.0,0.0,0.0,0.0,0.0
LA,r0286_c0289,34.0453518,-118.1976479,Residential,10,0.0,0.0,,,,,-0.0,0.0,0.0,0.0,0.0,0.0,0.0
LA,r0286_c0290,34.0453518,-118.1960179,Residential,10,0.0,0.0,,,,,-0.0,0.0,0.0,0.0,0.0,0.0,0.0
LA,r0286_c0291,34.0453518,-118.1943879,Residential,10,44.44,0.0,,,,,-0.0,0.0,0.0,0.0,0.0,0.0,0.0
LA,r0286_c0292,34.0453518,-118.1927579,Residential,10,0.0,0.0,,,,,-0.0,0.0,0.0,0.0,88.89,44.44,0.0
LA,r0287_c0061,34.0467032,-118.5692865,Residential,9,0.0,0.0,,,,,0.7917,0.0,0.0,0.0,0.0,177.78,0.0
LA,r0287_c0062,34.0467032,-118.5676565,Residential,10,0.0,0.0,,,,,0.0362,0.0,0.0,0.0,0.0,0.0,0.0
LA,r0287_c0063,34.0467032,-118.5660265,Residential,6,1200.0,0.0741,,,,,0.5175,44.44,0.0,0.0,0.0,0.0,44.44
LA,r0287_c0066,34.0467032,-118.5611366,Institutional,3,400.0,0.0,,,,,-0.0,0.0,0.0,0.0,0.0,133.33,0.0
LA,r0287_c0068,34.0467032,-118.5578766,Residential,4,88.89,0.0,,,,,-0.0,0.0,0.0,0.0,0.0,44.44,44.44
LA,r0287_c0069,34.0467032,-118.5562466,Residential,10,44.44,0.0,,,,,0.0935,0.0,0.0,0.0,0.0,0.0,0.0
LA,r0287_c0070,34.0467032,-118.5546166,Residential,7,0.0,0.0,,,,,-0.0,0.0,0.0,0.0,0.0,44.44,0.0
LA,r0287_c0071,34.0467032,-118.5529866,Residential,3,0.0,0.0,,,,,0.9725,0.0,0.0,0.0,0.0,222.22,0.0
LA,r0287_c0072,34.0467032,-118.5513566,Mixed-Use,4,0.0,0.0,,,,,0.9387,0.0,0.0,0.0,0.0,0.0,0.0
LA,r0287_c0073,34.0467032,-118.5497266,Other,8,0.0,0.0,,,,,-0.0,0.0,0.0,0.0,0.0,0.0,0.0
LA,r0287_c0074,34.0467032,-118.5480966,Other,5,0.0,0.0,,,,,-0.0,0.0,0.0,0.0,0.0,0.0,0.0
LA,r0287_c0075,34.0467032,-118.5464666,Mixed-Use,7,0.0,0.0,,,,,0.5281,0.0,0.0,0.0,0.0,44.44,0.0
LA,r0287_c0076,34.0467032,-118.5448366,Other,10,0.0,0.0,,,,,-0.0,0.0,0.0,0.0,0.0,0.0,0.0
LA,r0287_c0077,34.0467032,-118.5432066,Other,10,0.0,0.0,,,,,-0.0,0.0,0.0,0.0,0.0,0.0,0.0
LA,r0287_c0078,34.0467032,-118.5415766,Mixed-Use,10,0.0,0.0,,,,,0.8746,0.0,0.0,0.0,0.0,0.0,0.0
LA,r0287_c0079,34.0467032,-118.5399466,Mixed-Use,10,0.0,0.0,,,,,0.2825,0.0,0.0,0.0,0.0,44.44,0.0
LA,r0287_c0080,34.0467032,-118.5383166,Mixed-Use,10,0.0,0.0,,,,,0.5113,0.0,0.0,0.0,0.0,0.0,0.0
LA,r0287_c0081,34.0467032,-118.5366866,Mixed-Use,10,0.0,0.0,,,,,0.9235,0.0,0.0,0.0,0.0,44.44,0.0
LA,r0287_c0082,34.0467032,-118.5350566,Residential,10,0.0,0.0,,,,,0.0648,0.0,0.0,0.0,0.0,0.0,0.0
LA,r0287_c0083,34.0467032,-118.5334267,Residential,7,0.0,0.0,,,,,-0.0,0.0,0.0,0.0,0.0,88.89,0.0
LA,r0287_c0085,34.0467032,-118.5301667,Other,3,266.67,0.0,,,,,-0.0,44.44,0.0,0.0,44.44,133.33,0.0
LA,r0287_c0087,34.0467032,-118.5269067,Other,3,266.67,0.1667,,,,,-0.0,44.44,88.89,0.0,0.0,44.44,0.0
LA,r0287_c0088,34.0467032,-118.5252767,Commercial,5,666.67,0.2667,,,,,0.8684,222.22,0.0,0.0,88.89,266.67,0.0
LA,r0287_c0089,34.0467032,-118.5236467,Mixed-Use,8,88.89,0.5,,,,,0.7881,44.44,0.0,0.0,44.44,133.33,0.0
LA,r0287_c0090,34.0467032,-118.5220167,Other,10,0.0,0.0,,,,,-0.0,0.0,0.0,0.0,0.0,0.0,0.0
LA,r0287_c0091,34.0467032,-118.5203867,Other,10,0.0,0.0,,,,,-0.0,0.0,0.0,0.0,0.0,0.0,0.0
LA,r0287_c0092,34.0467032,-118.5187567,Other,10,0.0,0.0,,,,,-0.0,0.0,0.0,0.0,0.0,0.0,0.0
LA,r0287_c0093,34.0467032,-118.5171267,Other,9,0.0,0.0,,,,,-0.0,0.0,0.0,0.0,0.0,0.0,0.0
LA,r0287_c0094,34.0467032,-118.5154967,Mixed-Use,8,0.0,0.0,,,,,0.7988,0.0,0.0,0.0,0.0,0.0,0.0
LA,r0287_c0095,34.0467032,-118.5138667,Residential,7,0.0,0.0,,,,,-0.0,0.0,0.0,0.0,88.89,44.44,0.0
LA,r0287_c0099,34.0467032,-118.5073467,Residential,9,0.0,0.0,,,,,-0.0,0.0,0.0,0.0,0.0,0.0,0.0
LA,r0287_c0100,34.0467032,-118.5057168,Residential,10,0.0,0.0,,,,,-0.0,0.0,0.0,0.0,0.0,0.0,0.0
LA,r0287_c0101,34.0467032,-118.5040868,Residential,6,0.0,0.0,,,,,0.9606,0.0,0.0,0.0,0.0,0.0,0.0
LA,r0287_c0102,34.0467032,-118.5024568,Open Space,8,0.0,0.0,,,,,-0.0,0.0,0.0,0.0,0.0,0.0,0.0
LA,r0287_c0103,34.0467032,-118.5008268,Open Space,3,44.44,0.0,,,,,-0.0,0.0,0.0,0.0,0.0,0.0,0.0
LA,r0287_c0110,34.0467032,-118.4894168,Residential,10,488.89,0.2727,,,,,0.8091,88.89,133.33,0.0,44.44,222.22,0.0
LA,r0287_c0111,34.0467032,-118.4877868,Residential,10,0.0,0.0,,,,,-0.0,0.0,0.0,0.0,0.0,0.0,0.0
LA,r0287_c0112,34.0467032,-118.4861568,Residential,8,311.11,0.0,,,,,-0.0,0.0,0.0,0.0,0.0,0.0,0.0
LA,r0287_c0118,34.0467032,-118.4763769,Residential,7,88.89,0.0,,,,,-0.0,0.0,0.0,0.0,88.89,0.0,0.0
LA,r0287_c0119,34.0467032,-118.4747469,Residential,8,0.0,0.0,,,,,-0.0,0.0,0.0,0.0,0.0,0.0,0.0
LA,r0287_c0120,34.0467032,-118.4731169,Residential,10,0.0,0.0,,,,,-0.0,0.0,0.0,0.0,0.0,0.0,0.0
LA,r0287_c0121,34.0467032,-118.4714869,Residential,10,0.0,0.0,,,,,-0.0,0.0,0.0,0.0,0.0,0.0,0.0
LA,r0287_c0122,34.0467032,-118.4698569,Residential,10,0.0,0.0,,,,,-0.0,0.0,0.0,0.0,44.44,0.0,0.0
LA,r0287_c0123,34.0467032,-118.4682269,Residential,9,0.0,0.0,,,,,0.0016,0.0,0.0,0.0,44.44,0.0,0.0
LA,r0287_c0124,34.0467032,-118.4665969,Residential,10,0.0,0.0,,,,,0.118,0.0,0.0,0.0,0.0,0.0,0.0
LA,r0287_c0125,34.0467032,-118.4649669,Commercial,8,400.0,0.5556,,,,,0.978,88.89,0.0,0.0,44.44,0.0,0.0
LA,r0287_c0126,34.0467032,-118.4633369,Residential,8,177.78,0.0,,,,,0.977,88.89,0.0,0.0,44.44,88.89,0.0
LA,r0287_c0127,34.0467032,-118.4617069,Residential,10,44.44,0.0,,,,,0.0002,0.0,0.0,0.0,0.0,0.0,0.0
LA,r0287_c0128,34.0467032,-118.4600769,Residential,5,44.44,0.0,,,,,0.0283,0.0,0.0,0.0,0.0,0.0,0.0
LA,r0287_c0129,34.0467032,-118.4584469,Residential,6,44.44,0.0,,,,,-0.0,0.0,0.0,0.0,88.89,44.44,0.0
LA,r0287_c0130,34.0467032,-118.4568169,Residential,10,44.44,0.0,,,,,-0.0,0.0,0.0,0.0,0.0,0.0,0.0
LA,r0287_c0131,34.0467032,-118.4551869,Residential,5,222.22,0.0,,,,,-0.0,0.0,0.0,0.0,0.0,0.0,0.0
LA,r0287_c0132,34.0467032,-118.4535569,Residential,8,0.0,0.0,,,,,0.2593,0.0,0.0,0.0,0.0,88.89,0.0
LA,r0287_c0133,34.0467032,-118.451927,Residential,8,133.33,0.0,,,,,0.7701,0.0,0.0,0.0,0.0,88.89,0.0
LA,r0287_c0134,34.0467032,-118.450297,Commercial,9,577.78,0.0769,,,,,0.9776,133.33,0.0,0.0,133.33,133.33,44.44
LA,r0287_c0135,34.0467032,-118.448667,Commercial,8,1333.33,0.4,,,,,0.47,533.33,0.0,0.0,177.78,88.89,44.44
LA,r0287_c0136,34.0467032,-118.447037,Commercial,3,355.56,0.0,,,,,1.454,177.78,44.44,0.0,0.0,88.89,0.0
LA,r0287_c0138,34.0467032,-118.443777,Open Space,3,755.56,0.2353,,,,,1.4566,44.44,88.89,0.0,44.44,88.89,0.0
LA,r0287_c0139,34.0467032,-118.442147,Residential,9,44.44,0.0,,,,,-0.0,0.0,0.0,0.0,0.0,0.0,0.0
LA,r0287_c0140,34.0467032,-118.440517,Residential,10,0.0,0.0,,,,,-0.0,0.0,0.0,0.0,0.0,0.0,0.0
LA,r0287_c0141,34.0467032,-118.438887,Residential,9,0.0,0.0,,,,,-0.0,0.0,0.0,0.0,0.0,0.0,0.0
LA,r0287_c0142,34.0467032,-118.437257,Residential,10,0.0,0.0,,,,,-0.0,0.0,0.0,0.0,0.0,0.0,0.0
LA,r0287_c0143,34.0467032,-118.435627,Residential,10,177.78,0.0,,,,,0.637,88.89,0.0,0.0,0.0,0.0,0.0
LA,r0287_c0144,34.0467032,-118.433997,Commercial,10,800.0,0.2778,,,,,1.2379,222.22,0.0,0.0,88.89,133.33,0.0
LA,r0287_c0145,34.0467032,-118.432367,Residential,11,0.0,0.0,,,,,0.1566,0.0,0.0,0.0,0.0,0.0,0.0
LA,r0287_c0146,34.0467032,-118.430737,Residential,9,0.0,0.0,,,,,-0.0,0.0,0.0,0.0,0.0,0.0,0.0
LA,r0287_c0147,34.0467032,-118.429107,Residential,8,0.0,0.0,,,,,-0.0,0.0,0.0,0.0,0.0,0.0,0.0
LA,r0287_c0148,34.0467032,-118.427477,Residential,8,0.0,0.0,,,,,-0.0,0.0,0.0,0.0,44.44,44.44,0.0
LA,r0287_c0149,34.0467032,-118.425847,Residential,9,44.44,0.0,,,,,-0.0,0.0,0.0,0.0,0.0,44.44,0.0
LA,r0287_c0150,34.0467032,-118.4242171,Residential,10,0.0,0.0,,,,,-0.0,0.0,0.0,0.0,0.0,0.0,0.0
LA,r0287_c0151,34.0467032,-118.4225871,Residential,10,0.0,0.0,,,,,-0.0,0.0,0.0,0.0,0.0,0.0,0.0
LA,r0287_c0152,34.0467032,-118.4209571,Residential,10,0.0,0.0,,,,,-0.0,0.0,0.0,0.0,0.0,0.0,0.0
LA,r0287_c0153,34.0467032,-118.4193271,Residential,10,0.0,0.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LA,r0287_c0154,34.0467032,-118.4176971,Residential,7,133.33,0.0,,,,,1.058,44.44,0.0,0.0,88.89,133.33,0.0
LA,r0287_c0164,34.0467032,-118.4013971,Residential,6,0.0,0.0,,,,,-0.0,0.0,0.0,0.0,0.0,0.0,0.0
LA,r0287_c0165,34.0467032,-118.3997671,Residential,8,0.0,0.0,,,,,-0.0,0.0,0.0,0.0,0.0,0.0,0.0
LA,r0287_c0166,34.0467032,-118.3981371,Residential,8,0.0,0.0,,,,,-0.0,0.0,0.0,0.0,0.0,44.44,0.0
LA,r0287_c0167,34.0467032,-118.3965072,Residential,10,0.0,0.0,,,,,-0.0,0.0,0.0,0.0,0.0,0.0,0.0
LA,r0287_c0168,34.0467032,-118.3948772,Residential,8,0.0,0.0,,,,,-0.0,0.0,0.0,13.22,0.0,88.89,0.0
LA,r0287_c0169,34.0467032,-118.3932472,Residential,10,0.0,0.0,,,,,-0.0,0.0,0.0,10.18,0.0,0.0,0.0
LA,r0287_c0170,34.0467032,-118.3916172,Residential,9,0.0,0.0,,,,,-0.0,0.0,0.0,8.68,0.0,44.44,0.0
LA,r0287_c0171,34.0467032,-118.3899872,Residential,10,0.0,0.0,,,,,-0.0,0.0,0.0,8.7,0.0,0.0,0.0
LA,r0287_c0172,34.0467032,-118.3883572,Residential,10,0.0,0.0,,,,,-0.0,0.0,0.0,5.73,0.0,0.0,0.0
LA,r0287_c0173,34.0467032,-118.3867272,Residential,8,44.44,0.0,,,,,-0.0,0.0,0.0,8.15,88.89,44.44,0.0
LA,r0287_c0174,34.0467032,-118.3850972,Residential,8,177.78,0.0,,,,,-0.0,88.89,0.0,6.17,0.0,0.0,0.0
LA,r0287_c0175,34.0467032,-118.3834672,Residential,10,0.0,0.0,,,,,-0.0,0.0,0.0,8.87,0.0,0.0,0.0
LA,r0287_c0176,34.0467032,-118.3818372,Residential,10,0.0,0.0,,,,,-0.0,0.0,0.0,20.91,0.0,0.0,0.0
LA,r0287_c0177,34.0467032,-118.3802072,Residential,10,0.0,0.0,,,,,-0.0,0.0,0.0,0.0,0.0,0.0,0.0
LA,r0287_c0178,34.0467032,-118.3785772,Residential,10,0.0,0.0,,,,,-0.0,0.0,0.0,4.11,0.0,0.0,0.0
LA,r0287_c0179,34.0467032,-118.3769472,Residential,7,44.44,0.0,,,,,0.9386,0.0,0.0,25.11,44.44,44.44,0.0
LA,r0287_c0180,34.0467032,-118.3753172,Residential,5,88.89,0.5,,,,,0.083,0.0,0.0,15.68,44.44,0.0,0.0
LA,r0287_c0181,34.0467032,-118.3736872,Residential,7,177.78,0.0,,,,,-0.0,0.0,0.0,7.86,0.0,44.44,0.0
LA,r0287_c0182,34.0467032,-118.3720572,Residential,10,0.0,0.0,,,,,0.0137,0.0,0.0,7.26,0.0,44.44,0.0
LA,r0287_c0183,34.0467032,-118.3704273,Residential,10,0.0,0.0,,,,,-0.0,0.0,0.0,7.82,0.0,0.0,0.0
LA,r0287_c0184,34.0467032,-118.3687973,Residential,10,0.0,0.0,,,,,-0.0,0.0,0.0,5.18,0.0,0.0,0.0
LA,r0287_c0185,34.0467032,-118.3671673,Residential,10,0.0,0.0,,,,,-0.0,0.0,0.0,31.94,0.0,0.0,0.0
LA,r0287_c0186,34.0467032,-118.3655373,Residential,10,0.0,0.0,,,,,-0.0,0.0,0.0,9.79,0.0,0.0,0.0
LA,r0287_c0187,34.0467032,-118.3639073,Residential,9,0.0,0.0,,,,,-0.0,0.0,0.0,8.36,0.0,0.0,0.0
LA,r0287_c0188,34.0467032,-118.3622773,Residential,10,0.0,0.0,,,,,-0.0,0.0,0.0,30.86,0.0,0.0,0.0
LA,r0287_c0189,34.0467032,-118.3606473,Residential,10,0.0,0.0,,,,,-0.0,0.0,0.0,6.4,0.0,0.0,0.0
LA,r0287_c0190,34.0467032,-118.3590173,Residential,9,0.0,0.0,,,,,-0.0,0.0,0.0,1.69,0.0,0.0,0.0
LA,r0287_c0191,34.0467032,-118.3573873,Residential,9,222.22,0.0,,,,,-0.0,0.0,0.0,11.1,0.0,44.44,0.0
LA,r0287_c0201,34.0467032,-118.3410874,Commercial,5,177.78,0.5,,,,,-0.0,0.0,44.44,6.42,88.89,266.67,0.0
LA,r0287_c0202,34.0467032,-118.3394574,Commercial,4,177.78,0.75,,,,,-0.0,0.0,0.0,15.43,0.0,88.89,0.0
LA,r0287_c0204,34.0467032,-118.3361974,Residential,8,88.89,0.0,,,,,0.7543,44.44,0.0,4.36,44.44,88.89,0.0
LA,r0287_c0205,34.0467032,-118.3345674,Residential,7,44.44,0.0,,,,,0.8736,0.0,0.0,7.68,88.89,88.89,0.0
LA,r0287_c0206,34.0467032,-118.3329374,Residential,9,0.0,0.0,,,,,-0.0,0.0,0.0,8.03,0.0,44.44,0.0
LA,r0287_c0207,34.0467032,-118.3313074,Residential,10,0.0,0.0,,,,,-0.0,0.0,0.0,7.15,0.0,44.44,0.0
LA,r0287_c0208,34.0467032,-118.3296774,Residential,10,0.0,0.0,,,,,-0.0,0.0,0.0,13.15,0.0,0.0,0.0
LA,r0287_c0209,34.0467032,-118.3280474,Residential,6,0.0,0.0,,,,,0.4813,0.0,0.0,16.01,0.0,0.0,0.0
LA,r0287_c0211,34.0467032,-118.3247874,Commercial,3,0.0,0.0,,,,,-0.0,0.0,0.0,7.74,0.0,0.0,0.0
LA,r0287_c0212,34.0467032,-118.3231574,Commercial,5,177.78,0.25,,,,,-0.0,88.89,0.0,5.58,88.89,88.89,0.0
LA,r0287_c0213,34.0467032,-118.3215274,Commercial,5,266.67,0.3333,,,,,-0.0,133.33,0.0,6.7,133.33,88.89,0.0
LA,r0287_c0214,34.0467032,-118.3198974,Commercial,4,0.0,0.0,,,,,-0.0,0.0,0.0,8.76,0.0,0.0,0.0
LA,r0287_c0215,34.0467032,-118.3182674,Commercial,4,88.89,0.5,,,,,0.5567,44.44,0.0,7.56,44.44,88.89,0.0
LA,r0287_c0216,34.0467032,-118.3166374,Residential,3,44.44,0.0,,,,,0.4409,0.0,0.0,4.66,44.44,44.44,0.0
LA,r0287_c0217,34.0467032,-118.3150075,Residential,6,0.0,0.0,,,,,0.7423,0.0,0.0,19.47,88.89,44.44,0.0
LA,r0287_c0218,34.0467032,-118.3133775,Residential,8,0.0,0.0,,,,,-0.0,0.0,0.0,7.25,0.0,44.44,0.0
LA,r0287_c0219,34.0467032,-118.3117475,Residential,7,44.44,0.0,,,,,0.7072,0.0,0.0,7.58,0.0,44.44,0.0
LA,r0287_c0220,34.0467032,-118.3101175,Commercial,9,177.78,0.0,,,,,0.9982,88.89,0.0,16.31,88.89,0.0,0.0
LA,r0287_c0226,34.0467032,-118.3003375,Commercial,3,666.67,0.0,,,,,-0.0,44.44,177.78,9.24,355.56,355.56,0.0
