cell_id,cell_lat,cell_lon,zone_type,cell_lot_count,amenity_density,amenity_ratio_food_drink,avg_floors,avg_yearbuilt,total_bldg_area,building_count,landuse_entropy,tourism_density,shop_density_km2,shop_type_entropy,brand_ratio
r0070_c0054,40.7815215,-73.9494391,Mixed-Use,15,1911.11,0.186,10.1,1935.0,963256.0,15,1.2711,0.0,311.11,2.8074,0.1429
r0070_c0055,40.7815215,-73.9476547,Residential,56,355.56,0.25,5.9,1927.0,768232.0,57,1.3874,0.0,177.78,2.0,0.0
r0070_c0056,40.7815215,-73.9458703,Residential,8,488.89,0.0,13.9,1940.0,1052577.0,13,0.2565,0.0,88.89,1.0,0.0
r0071_c0034,40.7828729,-73.9851269,Open Space,7,1466.67,0.0,8.1,1917.0,293472.0,6,0.9991,0.0,0.0,0.0,0.0
r0071_c0035,40.7828729,-73.9833425,Residential,70,0.0,0.0,4.7,1895.0,655758.0,72,1.3224,0.0,0.0,0.0,0.0
r0071_c0036,40.7828729,-73.9815581,Residential,28,1066.67,0.0833,5.8,1896.0,796430.0,28,2.3894,88.89,400.0,2.7255,0.3333
r0071_c0037,40.7828729,-73.9797737,Mixed-Use,32,2000.0,0.2444,6.6,1918.0,1133646.0,33,1.8749,133.33,977.78,3.9706,0.0
r0071_c0038,40.7828729,-73.9779893,Residential,23,1244.44,0.3571,8.8,1905.0,1052767.0,32,2.0475,44.44,444.44,2.9219,0.1
r0071_c0039,40.7828729,-73.9762049,Residential,60,177.78,0.0,5.8,1898.0,1032464.0,61,1.689,0.0,44.44,-0.0,0.0
r0071_c0040,40.7828729,-73.9744206,Residential,16,4933.33,0.027,5.4,1901.0,351120.0,16,1.8686,44.44,577.78,2.8074,0.4615
r0071_c0041,40.7828729,-73.9726362,Residential,30,2755.56,0.0,6.2,1895.0,1394232.0,32,1.0938,44.44,0.0,0.0,0.0
r0071_c0042,40.7828729,-73.9708518,Residential,8,2222.22,0.0,5.0,1890.0,303714.0,9,1.2256,266.67,44.44,-0.0,0.0
r0071_c0049,40.7828729,-73.958361,Residential,18,355.56,0.125,9.2,1933.0,982759.0,18,1.5556,44.44,0.0,0.0,0.0
r0071_c0050,40.7828729,-73.9565766,Residential,20,355.56,0.0,10.7,1921.0,1981000.0,21,1.7683,0.0,0.0,0.0,0.0
r0071_c0051,40.7828729,-73.9547922,Residential,30,88.89,0.0,6.5,1908.0,1085234.0,31,1.2825,0.0,0.0,0.0,0.0
r0071_c0052,40.7828729,-73.9530078,Residential,42,1066.67,0.375,4.6,1903.0,779848.0,43,2.2477,0.0,355.56,2.75,0.0
r0071_c0053,40.7828729,-73.9512235,Mixed-Use,29,1777.78,0.25,4.6,1918.0,412305.0,31,2.1032,0.0,666.67,3.1396,0.0667
r0071_c0054,40.7828729,-73.9494391,Mixed-Use,7,977.78,0.0455,21.4,1979.0,2184168.0,22,1.184,0.0,88.89,1.0,0.0
r0071_c0055,40.7828729,-73.9476547,Mixed-Use,33,1200.0,0.3704,6.7,1928.0,760471.0,36,2.7207,0.0,355.56,2.75,0.125
r0071_c0056,40.7828729,-73.9458703,Mixed-Use,22,711.11,0.0625,6.2,1939.0,762664.0,26,2.7042,0.0,0.0,0.0,0.0
r0072_c0035,40.7842242,-73.9833425,Residential,17,888.89,0.05,8.3,1907.0,769827.0,17,1.0429,44.44,0.0,0.0,0.0
r0072_c0036,40.7842242,-73.9815581,Residential,26,133.33,0.0,6.5,1898.0,1083399.0,26,1.9808,44.44,0.0,0.0,0.0
r0072_c0037,40.7842242,-73.9797737,Mixed-Use,18,2133.33,0.0833,7.4,1917.0,624559.0,18,2.5317,400.0,755.56,3.8522,0.2353
r0072_c0038,40.7842242,-73.9779893,Mixed-Use,43,1733.33,0.6667,5.5,1906.0,652823.0,43,1.4691,0.0,177.78,2.0,0.0
r0072_c0039,40.7842242,-73.9762049,Residential,56,311.11,0.2857,4.7,1894.0,719416.0,58,2.0791,0.0,88.89,1.0,0.0
r0072_c0040,40.7842242,-73.9744206,Mixed-Use,36,1644.44,0.2432,4.8,1901.0,633284.0,39,1.6095,44.44,533.33,3.4183,0.0
r0072_c0041,40.7842242,-73.9726362,Residential,67,444.44,0.7,4.5,1890.0,703827.0,71,2.0419,0.0,44.44,-0.0,0.0
r0072_c0042,40.7842242,-73.9708518,Residential,29,177.78,0.0,6.1,1901.0,1001411.0,29,1.688,0.0,0.0,0.0,0.0
r0072_c0049,40.7842242,-73.958361,Institutional,5,711.11,0.0625,5.4,1920.0,258279.0,6,-0.0,88.89,0.0,0.0,0.0
r0072_c0050,40.7842242,-73.9565766,Mixed-Use,35,1155.56,0.1923,5.8,1901.0,794468.0,40,2.1327,0.0,222.22,1.9219,0.4
r0072_c0051,40.7842242,-73.9547922,Residential,30,133.33,0.0,6.1,1904.0,867218.0,32,2.1237,0.0,0.0,0.0,0.0
r0072_c0052,40.7842242,-73.9530078,Residential,31,844.44,0.2632,6.4,1905.0,1370450.0,31,1.1866,0.0,311.11,2.5216,0.0
r0072_c0053,40.7842242,-73.9512235,Residential,52,800.0,0.2222,4.8,1913.0,938417.0,52,2.0116,0.0,311.11,2.5216,0.0
r0072_c0054,40.7842242,-73.9494391,Mixed-Use,17,488.89,0.1818,9.2,1933.0,817273.0,19,1.9592,0.0,44.44,-0.0,0.0
r0072_c0055,40.7842242,-73.9476547,Mixed-Use,22,1244.44,0.1429,8.5,1935.0,1355187.0,24,1.1687,44.44,266.67,2.2516,0.1667
r0072_c0056,40.7842242,-73.9458703,Institutional,3,533.33,0.0,13.7,1974.0,312785.0,3,0.6032,0.0,0.0,0.0,0.0
r0072_c0058,40.7842242,-73.9423015,Mixed-Use,3,533.33,0.0,14.0,1962.0,188368.0,1,1.0095,0.0,0.0,0.0,0.0
r0073_c0036,40.7855756,-73.9815581,Residential,40,133.33,0.0,5.7,1901.0,852617.0,40,1.7019,44.44,0.0,0.0,0.0
r0073_c0037,40.7855756,-73.9797737,Residential,12,800.0,0.0556,11.5,1933.0,1304925.0,20,1.2598,44.44,266.67,2.585,0.1667
r0073_c0038,40.7855756,-73.9779893,Mixed-Use,24,2044.44,0.2174,6.0,1907.0,769953.0,25,1.5386,355.56,622.22,3.3788,0.1429
r0073_c0039,40.7855756,-73.9762049,Mixed-Use,46,1288.89,0.4828,5.2,1898.0,712976.0,51,2.134,0.0,266.67,2.585,0.0
r0073_c0040,40.7855756,-73.9744206,Institutional,13,400.0,0.0,4.2,1933.0,500763.0,13,0.7084,0.0,0.0,0.0,0.0
r0073_c0041,40.7855756,-73.9726362,Mixed-Use,37,1066.67,0.4583,4.9,1895.0,554801.0,40,1.5393,0.0,222.22,1.9219,0.0
r0073_c0042,40.7855756,-73.9708518,Residential,50,88.89,0.0,6.1,1906.0,1043293.0,52,2.0381,0.0,0.0,0.0,0.0
r0073_c0043,40.7855756,-73.9690674,Residential,11,1155.56,0.0,8.2,1904.0,631865.0,11,1.2772,88.89,0.0,0.0,0.0
r0073_c0050,40.7855756,-73.9565766,Residential,52,577.78,0.1538,5.2,1899.0,916241.0,56,2.1424,44.44,177.78,2.0,0.0
r0073_c0051,40.7855756,-73.9547922,Institutional,27,1111.11,0.04,5.9,1914.0,989029.0,31,1.8263,44.44,355.56,2.75,0.0
r0073_c0052,40.7855756,-73.9530078,Residential,31,0.0,0.0,4.5,1892.0,575006.0,31,1.5872,0.0,0.0,0.0,0.0
r0073_c0053,40.7855756,-73.9512235,Mixed-Use,35,1644.44,0.1081,4.8,1907.0,537487.0,35,2.4256,0.0,444.44,2.9219,0.1
r0073_c0054,40.7855756,-73.9494391,Residential,7,977.78,0.0,9.3,1955.0,700688.0,7,1.7353,44.44,0.0,0.0,0.0
r0073_c0055,40.7855756,-73.9476547,Residential,5,355.56,0.125,13.4,1963.0,915592.0,11,0.8166,0.0,44.44,-0.0,0.0
r0073_c0057,40.7855756,-73.9440859,Institutional,9,311.11,0.0,7.3,1943.0,1508410.0,12,1.2783,88.89,0.0,0.0,0.0
r0073_c0059,40.7855756,-73.9405171,Mixed-Use,3,533.33,0.0,8.5,1973.0,264185.0,3,1.5833,0.0,0.0,0.0,0.0
r0074_c0036,40.7869269,-73.9815581,Residential,9,222.22,0.0,8.0,1906.0,438343.0,9,1.7155,0.0,0.0,0.0,0.0
r0074_c0037,40.7869269,-73.9797737,Residential,34,0.0,0.0,5.9,1897.0,916947.0,34,1.9927,0.0,0.0,0.0,0.0
r0074_c0038,40.7869269,-73.9779893,Commercial,13,1555.56,0.1429,6.5,1919.0,896134.0,13,1.6144,222.22,355.56,2.75,0.125
r0074_c0039,40.7869269,-73.9762049,Mixed-Use,25,1555.56,0.3714,6.9,1914.0,756104.0,32,1.6236,44.44,400.0,2.5033,0.1111
r0074_c0040,40.7869269,-73.9744206,Residential,40,666.67,0.1333,6.3,1907.0,919950.0,40,1.7838,0.0,355.56,2.75,0.0
r0074_c0041,40.7869269,-73.9726362,Residential,51,1111.11,0.24,5.7,1896.0,898972.0,52,2.1237,44.44,355.56,2.5,0.0
r0074_c0042,40.7869269,-73.9708518,Residential,68,577.78,0.1538,4.6,1894.0,681541.0,67,1.8807,44.44,133.33,1.585,0.0
r0074_c0043,40.7869269,-73.9690674,Residential,48,133.33,0.0,5.1,1898.0,941898.0,48,2.1192,0.0,0.0,0.0,0.0
r0074_c0050,40.7869269,-73.9565766,Residential,13,488.89,0.0,8.1,1910.0,472259.0,14,1.1563,0.0,0.0,0.0,0.0
r0074_c0051,40.7869269,-73.9547922,Residential,32,711.11,0.125,6.7,1908.0,778057.0,32,1.8761,0.0,88.89,1.0,0.0
r0074_c0052,40.7869269,-73.9530078,Residential,19,666.67,0.2,9.5,1925.0,1142846.0,19,1.6823,0.0,266.67,2.2516,0.0
r0074_c0053,40.7869269,-73.9512235,Mixed-Use,31,977.78,0.2273,6.7,1930.0,1183388.0,31,1.6313,0.0,177.78,2.0,0.0
r0074_c0054,40.7869269,-73.9494391,Residential,18,800.0,0.2778,6.6,1925.0,590279.0,18,2.0758,0.0,133.33,0.9183,0.0
r0074_c0055,40.7869269,-73.9476547,Mixed-Use,8,1022.22,0.0435,6.1,1937.0,83000.0,9,1.5473,0.0,133.33,1.585,0.0
r0074_c0056,40.7869269,-73.9458703,Residential,4,1022.22,0.0,5.8,1905.0,198514.0,5,0.943,0.0,88.89,1.0,0.0
r0074_c0057,40.7869269,-73.9440859,Mixed-Use,5,266.67,0.0,6.7,1996.0,165242.0,3,2.1342,0.0,44.44,-0.0,0.0
r0074_c0058,40.7869269,-73.9423015,Mixed-Use,3,355.56,0.125,9.0,1982.0,951011.0,5,-0.0,0.0,222.22,1.9219,0.2
r0075_c0036,40.7882783,-73.9815581,Residential,4,88.89,0.0,11.0,1908.0,529402.0,5,0.854,0.0,0.0,0.0,0.0
r0075_c0037,40.7882783,-73.9797737,Residential,61,0.0,0.0,4.6,1898.0,704646.0,62,1.8898,0.0,0.0,0.0,0.0
r0075_c0038,40.7882783,-73.9779893,Residential,23,355.56,0.375,9.5,1914.0,1304860.0,26,2.21,0.0,133.33,1.585,0.0
r0075_c0039,40.7882783,-73.9762049,Mixed-Use,5,1600.0,0.1667,14.2,1930.0,1699747.0,5,0.7532,177.78,533.33,3.0221,0.0
r0075_c0040,40.7882783,-73.9744206,Mixed-Use,12,755.56,0.3529,10.2,1924.0,881601.0,13,1.5414,44.44,177.78,1.5,0.0
r0075_c0041,40.7882783,-73.9726362,Residential,85,88.89,0.0,3.3,1891.0,469549.0,85,2.0444,0.0,0.0,0.0,0.0
r0075_c0042,40.7882783,-73.9708518,Residential,21,1022.22,0.087,5.8,1914.0,839097.0,21,1.5842,0.0,222.22,2.3219,0.2
r0075_c0043,40.7882783,-73.9690674,Residential,70,44.44,0.0,4.2,1894.0,658142.0,91,1.1203,0.0,0.0,0.0,0.0
r0075_c0044,40.7882783,-73.967283,Residential,4,533.33,0.0,16.5,1922.0,879435.0,4,0.6963,0.0,0.0,0.0,0.0
r0075_c0051,40.7882783,-73.9547922,Residential,15,1688.89,0.0263,9.3,1920.0,1028255.0,16,1.5057,88.89,44.44,-0.0,0.0
r0075_c0052,40.7882783,-73.9530078,Institutional,20,1155.56,0.2692,6.8,1928.0,1537360.0,21,1.4972,0.0,222.22,1.5219,0.0
r0075_c0054,40.7882783,-73.9494391,Mixed-Use,25,933.33,0.4286,4.9,1925.0,356150.0,20,1.8867,0.0,222.22,1.371,0.0
r0075_c0055,40.7882783,-73.9476547,Residential,36,666.67,0.0667,5.5,1929.0,443637.0,33,1.9525,0.0,266.67,2.2516,0.0
r0075_c0057,40.7882783,-73.9440859,Mixed-Use,16,977.78,0.0909,5.2,1943.0,586310.0,16,1.421,0.0,311.11,1.8424,0.2857
r0075_c0058,40.7882783,-73.9423015,Mixed-Use,24,177.78,0.25,4.0,1931.0,666468.0,25,2.4379,0.0,0.0,0.0,0.0
r0075_c0059,40.7882783,-73.9405171,Mixed-Use,7,755.56,0.0,6.0,1940.0,90791.0,7,1.1939,0.0,133.33,0.9183,0.0
r0076_c0037,40.7896296,-73.9797737,Residential,22,88.89,0.0,9.8,1909.0,1362983.0,22,0.8892,0.0,0.0,0.0,0.0
r0076_c0038,40.7896296,-73.9779893,Residential,35,133.33,0.0,6.8,1903.0,1085670.0,35,1.7838,0.0,0.0,0.0,0.0
r0076_c0039,40.7896296,-73.9762049,Mixed-Use,18,1244.44,0.0714,9.6,1924.0,1205723.0,18,1.6338,44.44,444.44,3.1219,0.2
r0076_c0040,40.7896296,-73.9744206,Mixed-Use,17,1244.44,0.25,7.9,1915.0,891182.0,18,1.0693,44.44,400.0,2.7255,0.1111
r0076_c0041,40.7896296,-73.9726362,Mixed-Use,14,888.89,0.15,7.5,1928.0,617546.0,15,2.614,0.0,88.89,1.0,0.0
r0076_c0042,40.7896296,-73.9708518,Residential,6,800.0,0.0,11.0,1982.0,884815.0,11,1.1814,133.33,44.44,-0.0,0.0
r0076_c0043,40.7896296,-73.9690674,Institutional,18,577.78,0.0769,6.1,1909.0,642139.0,22,1.8441,0.0,44.44,-0.0,1.0
r0076_c0044,40.7896296,-73.967283,Residential,14,400.0,0.1111,8.4,1928.0,1056823.0,14,1.1295,0.0,0.0,0.0,0.0
r0076_c0054,40.7896296,-73.9494391,Residential,54,266.67,0.3333,4.1,1906.0,356294.0,53,2.0924,0.0,44.44,-0.0,1.0
r0076_c0055,40.7896296,-73.9476547,Residential,33,1333.33,0.3333,4.6,1919.0,500850.0,35,2.26,0.0,488.89,2.5503,0.0
r0076_c0056,40.7896296,-73.9458703,Residential,17,755.56,0.3529,4.0,1924.0,484344.0,23,1.0565,0.0,311.11,2.1281,0.1429
r0076_c0057,40.7896296,-73.9440859,Mixed-Use,14,533.33,0.0833,4.8,1934.0,470100.0,14,1.6024,0.0,266.67,2.585,0.0
r0076_c0058,40.7896296,-73.9423015,Mixed-Use,46,711.11,0.375,4.8,1922.0,489595.0,42,2.3312,0.0,177.78,2.0,0.0
r0076_c0059,40.7896296,-73.9405171,Residential,17,666.67,0.0667,4.7,1917.0,234392.0,18,2.1234,0.0,177.78,1.5,0.0
r0077_c0037,40.790981,-73.9797737,Residential,7,0.0,0.0,9.0,1908.0,527610.0,7,1.8228,0.0,0.0,0.0,0.0
r0077_c0038,40.790981,-73.9779893,Residential,65,88.89,0.0,4.8,1895.0,778458.0,67,1.8884,0.0,0.0,0.0,0.0
r0077_c0039,40.790981,-73.9762049,Residential,37,44.44,0.0,6.6,1902.0,1012086.0,37,1.883,0.0,0.0,0.0,0.0
r0077_c0040,40.790981,-73.9744206,Residential,19,1555.56,0.2857,6.4,1909.0,1069602.0,19,1.6219,133.33,577.78,3.3927,0.0
r0077_c0041,40.790981,-73.9726362,Mixed-Use,26,1066.67,0.3333,6.1,1914.0,901559.0,26,1.9341,0.0,311.11,2.8074,0.0
r0077_c0042,40.790981,-73.9708518,Institutional,29,355.56,0.0,4.2,1915.0,609072.0,41,1.466,0.0,0.0,0.0,0.0
r0077_c0043,40.790981,-73.9690674,Mixed-Use,4,800.0,0.2222,23.8,1959.0,853386.0,4,0.9459,0.0,444.44,2.9219,0.2
r0077_c0044,40.790981,-73.967283,Residential,41,0.0,0.0,4.6,1897.0,1056305.0,51,1.8831,0.0,0.0,0.0,0.0
r0077_c0045,40.790981,-73.9654986,Residential,32,2622.22,0.0,5.3,1899.0,861525.0,33,1.8565,0.0,0.0,0.0,0.0
r0077_c0052,40.790981,-73.9530078,Mixed-Use,4,2711.11,0.0,22.0,1957.0,620645.0,4,0.989,44.44,44.44,-0.0,1.0
r0077_c0053,40.790981,-73.9512235,Institutional,7,444.44,0.1,7.0,1955.0,600315.0,3,1.2722,44.44,0.0,0.0,0.0
r0077_c0054,40.790981,-73.9494391,Residential,14,1111.11,0.0,7.8,1940.0,554510.0,13,1.2068,0.0,88.89,1.0,0.0
r0077_c0055,40.790981,-73.9476547,Mixed-Use,30,1066.67,0.2917,4.4,1924.0,423360.0,29,2.4266,0.0,488.89,2.7322,0.1818
r0077_c0056,40.790981,-73.9458703,Mixed-Use,56,1022.22,0.4348,3.9,1913.0,415588.0,55,2.3471,0.0,444.44,3.1219,0.1
r0077_c0057,40.790981,-73.9440859,Mixed-Use,26,400.0,0.2222,3.8,1936.0,310654.0,24,2.3979,0.0,177.78,2.0,0.25
r0077_c0058,40.790981,-73.9423015,Mixed-Use,6,1066.67,0.0833,3.3,1929.0,36219.0,7,1.5529,0.0,311.11,2.5216,0.0
r0077_c0059,40.790981,-73.9405171,Residential,5,266.67,0.0,8.8,1930.0,1082384.0,12,0.3274,0.0,44.44,-0.0,0.0
r0077_c0060,40.790981,-73.9387327,Commercial,6,577.78,0.1538,3.8,1948.0,66195.0,7,1.4108,0.0,133.33,0.9183,0.0
r0078_c0038,40.7923323,-73.9779893,Residential,3,177.78,0.0,11.3,1928.0,623548.0,4,-0.0,0.0,0.0,0.0,0.0
r0078_c0039,40.7923323,-73.9762049,Residential,42,44.44,0.0,5.5,1901.0,872107.0,42,1.8277,0.0,0.0,0.0,0.0
r0078_c0040,40.7923323,-73.9744206,Residential,26,844.44,0.2105,7.8,1913.0,1169857.0,26,1.9326,44.44,266.67,2.2516,0.1667
r0078_c0041,40.7923323,-73.9726362,Mixed-Use,13,1911.11,0.2558,9.4,1918.0,937761.0,13,1.1196,311.11,666.67,3.4566,0.0
r0078_c0042,40.7923323,-73.9708518,Residential,23,844.44,0.2105,5.7,1921.0,969331.0,30,1.6803,88.89,266.67,2.2516,0.0
r0078_c0043,40.7923323,-73.9690674,Residential,50,444.44,0.1,4.7,1910.0,1263903.0,50,2.0733,0.0,44.44,-0.0,0.0
r0078_c0044,40.7923323,-73.967283,Residential,13,355.56,0.25,7.8,1909.0,637591.0,15,0.5906,0.0,222.22,1.9219,0.0
r0078_c0045,40.7923323,-73.9654986,Residential,26,488.89,0.0,7.5,1912.0,1123145.0,27,1.4012,0.0,0.0,0.0,0.0
r0078_c0053,40.7923323,-73.9512235,Institutional,18,1377.78,0.2903,5.4,1938.0,262615.0,11,1.9608,133.33,222.22,0.7219,0.2
r0078_c0055,40.7923323,-73.9476547,Residential,9,311.11,0.0,7.2,1934.0,423090.0,14,1.3818,0.0,0.0,0.0,0.0
r0078_c0056,40.7923323,-73.9458703,Residential,53,977.78,0.2273,3.9,1912.0,353069.0,55,1.5848,0.0,311.11,2.5216,0.1429
r0078_c0057,40.7923323,-73.9440859,Mixed-Use,35,533.33,0.3333,4.2,1913.0,138105.0,29,2.5402,0.0,177.78,2.0,0.25
r0078_c0059,40.7923323,-73.9405171,Mixed-Use,41,755.56,0.4118,4.6,1921.0,486013.0,42,2.1392,0.0,222.22,2.3219,0.2
r0078_c0060,40.7923323,-73.9387327,Mixed-Use,21,311.11,0.2857,4.6,1935.0,168482.0,19,2.0143,0.0,133.33,1.585,0.0
r0078_c0061,40.7923323,-73.9369483,Mixed-Use,3,533.33,0.0,13.0,1913.0,257400.0,1,1.5399,0.0,44.44,-0.0,0.0
r0079_c0039,40.7936837,-73.9762049,Residential,18,177.78,0.0,6.2,1904.0,570788.0,18,1.1914,44.44,0.0,0.0,0.0
r0079_c0040,40.7936837,-73.9744206,Residential,21,177.78,0.0,9.3,1910.0,1075229.0,21,1.0068,0.0,0.0,0.0,0.0
r0079_c0041,40.7936837,-73.9726362,Residential,11,2222.22,0.22,10.6,1940.0,827616.0,37,1.905,311.11,444.44,2.9219,0.2
r0079_c0042,40.7936837,-73.9708518,Mixed-Use,24,1911.11,0.2791,7.1,1926.0,822891.0,24,0.7705,177.78,622.22,3.5216,0.1429
r0079_c0043,40.7936837,-73.9690674,Residential,21,177.78,0.0,5.9,1916.0,1110313.0,24,1.4938,0.0,0.0,0.0,0.0
r0079_c0044,40.7936837,-73.967283,Mixed-Use,4,666.67,0.2667,17.2,1979.0,979229.0,4,0.7747,0.0,177.78,1.5,0.75
r0079_c0053,40.7936837,-73.9512235,Institutional,4,3066.67,0.0,7.2,1916.0,688826.0,6,0.3459,222.22,0.0,0.0,0.0
r0079_c0054,40.7936837,-73.9494391,Residential,4,755.56,0.0588,15.0,1967.0,1022882.0,6,1.4606,0.0,44.44,-0.0,0.0
r0079_c0055,40.7936837,-73.9476547,Residential,4,311.11,0.0,7.5,1954.0,464612.0,6,1.4243,44.44,0.0,0.0,0.0
r0079_c0056,40.7936837,-73.9458703,Residential,17,311.11,0.2857,6.7,1930.0,818569.0,13,1.2533,0.0,133.33,1.585,0.0
r0079_c0057,40.7936837,-73.9440859,Mixed-Use,53,488.89,0.2727,4.1,1918.0,325972.0,52,2.6576,0.0,311.11,2.5216,0.0
r0079_c0058,40.7936837,-73.9423015,Institutional,26,711.11,0.25,4.2,1940.0,455349.0,25,1.8051,0.0,222.22,2.3219,0.0
r0079_c0059,40.7936837,-73.9405171,Mixed-Use,58,666.67,0.6,4.1,1929.0,417207.0,55,2.0262,0.0,177.78,1.5,0.0
r0079_c0060,40.7936837,-73.9387327,Residential,25,133.33,0.0,5.3,1940.0,375008.0,24,2.1268,0.0,44.44,-0.0,0.0
r0079_c0061,40.7936837,-73.9369483,Mixed-Use,4,177.78,0.25,4.0,1908.0,38263.0,4,0.9999,0.0,0.0,0.0,0.0
r0079_c0062,40.7936837,-73.9351639,Open Space,8,488.89,0.0,3.3,1912.0,52485.0,8,0.14,88.89,0.0,0.0,0.0
r0079_c0063,40.7936837,-73.9333795,Institutional,8,666.67,0.0667,4.8,1921.0,327501.0,8,0.4661,0.0,0.0,0.0,0.0
r0080_c0039,40.795035,-73.9762049,Residential,7,577.78,0.0,8.7,1914.0,369211.0,7,-0.0,44.44,0.0,0.0,0.0
r0080_c0040,40.795035,-73.9744206,Residential,15,133.33,0.0,7.2,1918.0,824679.0,14,1.8666,0.0,0.0,0.0,0.0
r0080_c0041,40.795035,-73.9726362,Mixed-Use,13,711.11,0.1875,14.5,1944.0,1425144.0,14,1.1527,44.44,222.22,1.9219,0.2
r0080_c0042,40.795035,-73.9708518,Mixed-Use,15,1911.11,0.1628,5.5,1909.0,511088.0,17,1.5772,177.78,577.78,2.9312,0.2308
r0080_c0043,40.795035,-73.9690674,Institutional,10,888.89,0.2,6.0,1926.0,1141109.0,12,1.2359,133.33,44.44,-0.0,0.0
r0080_c0044,40.795035,-73.967283,Mixed-Use,6,1111.11,0.08,20.3,1976.0,1103979.0,4,1.8346,0.0,355.56,2.5,0.75
r0080_c0046,40.795035,-73.9637142,Residential,18,933.33,0.1429,5.3,1914.0,401788.0,29,1.8267,0.0,266.67,2.2516,0.1667
r0080_c0047,40.795035,-73.9619298,Residential,4,1866.67,0.0,12.0,1916.0,318639.0,4,0.5043,133.33,0.0,0.0,0.0
r0080_c0054,40.795035,-73.9494391,Mixed-Use,16,622.22,0.0714,6.4,1925.0,772698.0,17,1.795,0.0,133.33,1.585,0.0
r0080_c0055,40.795035,-73.9476547,Mixed-Use,5,533.33,0.0,8.2,1957.0,449502.0,6,1.6233,0.0,0.0,0.0,0.0
r0080_c0056,40.795035,-73.9458703,Residential,4,266.67,0.3333,10.3,1990.0,400564.0,6,1.3134,0.0,88.89,1.0,0.0
r0080_c0057,40.795035,-73.9440859,Mixed-Use,39,888.89,0.2,4.4,1935.0,414841.0,34,2.3414,44.44,444.44,2.4464,0.2
r0080_c0058,40.795035,-73.9423015,Residential,42,177.78,0.5,3.6,1933.0,302263.0,47,2.1519,0.0,0.0,0.0,0.0
r0080_c0059,40.795035,-73.9405171,Residential,26,88.89,0.0,4.3,1972.0,318968.0,30,1.7317,0.0,44.44,-0.0,0.0
r0080_c0061,40.795035,-73.9369483,Residential,3,177.78,0.0,6.7,1926.0,721530.0,13,0.0701,0.0,0.0,0.0,0.0
r0080_c0062,40.795035,-73.9351639,Residential,54,311.11,0.4286,4.6,1910.0,458451.0,52,2.4527,44.44,133.33,1.585,0.0
r0080_c0063,40.795035,-73.9333795,Residential,28,311.11,0.1429,4.4,1908.0,556666.0,34,1.5158,0.0,133.33,1.585,0.3333
r0080_c0064,40.795035,-73.9315951,Commercial,8,622.22,0.0,4.0,1968.0,1178094.0,12,1.1837,0.0,222.22,2.3219,0.4
r0081_c0040,40.7963864,-73.9744206,Residential,6,755.56,0.0,8.2,1926.0,380373.0,6,1.8633,0.0,0.0,0.0,0.0
r0081_c0041,40.7963864,-73.9726362,Residential,27,0.0,0.0,7.3,1904.0,1041470.0,28,1.1975,0.0,0.0,0.0,0.0
r0081_c0042,40.7963864,-73.9708518,Mixed-Use,13,1911.11,0.0465,9.0,1915.0,919616.0,15,1.455,266.67,800.0,3.7947,0.0556
r0081_c0043,40.7963864,-73.9690674,Mixed-Use,17,888.89,0.1,10.1,1939.0,797631.0,18,1.8674,177.78,133.33,1.585,0.6667
r0081_c0044,40.7963864,-73.967283,Institutional,3,1066.67,0.0,2.7,1940.0,146715.0,3,-0.0,0.0,0.0,0.0,0.0
r0081_c0046,40.7963864,-73.9637142,Residential,3,266.67,0.0,9.3,1941.0,744963.0,10,0.0776,0.0,0.0,0.0,0.0
r0081_c0047,40.7963864,-73.9619298,Residential,32,622.22,0.0714,5.2,1926.0,476325.0,26,1.5202,44.44,88.89,1.0,0.0
r0081_c0054,40.7963864,-73.9494391,Mixed-Use,6,444.44,0.1,7.5,1947.0,357787.0,6,1.7493,44.44,0.0,0.0,0.0
r0081_c0055,40.7963864,-73.9476547,Mixed-Use,17,577.78,0.1538,7.4,1960.0,948748.0,17,1.2465,0.0,177.78,1.5,0.0
r0081_c0056,40.7963864,-73.9458703,Mixed-Use,14,222.22,0.2,6.8,1976.0,590320.0,14,1.8858,0.0,133.33,1.585,0.0
r0081_c0057,40.7963864,-73.9440859,Institutional,7,44.44,0.0,5.4,1929.0,222922.0,8,1.1666,0.0,0.0,0.0,0.0
r0081_c0060,40.7963864,-73.9387327,Mixed-Use,24,266.67,0.5,4.2,1906.0,167998.0,25,1.7333,0.0,44.44,-0.0,0.0
r0081_c0061,40.7963864,-73.9369483,Residential,54,355.56,0.125,3.9,1911.0,393770.0,59,2.1567,0.0,133.33,1.585,0.3333
r0081_c0062,40.7963864,-73.9351639,Residential,56,755.56,0.4118,4.0,1910.0,345560.0,57,2.4001,0.0,266.67,2.585,0.1667
r0081_c0063,40.7963864,-73.9333795,Residential,67,133.33,0.0,4.1,1918.0,476776.0,68,2.4557,0.0,0.0,0.0,0.0
r0081_c0064,40.7963864,-73.9315951,Residential,43,177.78,0.0,3.9,1912.0,250165.0,40,2.5693,0.0,0.0,0.0,0.0
r0081_c0065,40.7963864,-73.9298107,Institutional,3,711.11,0.0,5.0,1937.0,135795.0,2,0.2785,0.0,0.0,0.0,0.0
r0082_c0041,40.7977377,-73.9726362,Residential,21,0.0,0.0,8.5,1909.0,1316406.0,22,0.3252,0.0,0.0,0.0,0.0
